exp_id,id_in_exp,yres,ypred,w
0,0,5.996997040052303e-05,0.007155971952496361,0.05
0,1,0.0001389670654301236,0.012111570697072338,0.05
0,2,0.0002553059117117262,0.019321704981077416,0.05
0,3,0.00017828576814781823,0.027447630616710076,0.05
0,4,3.5602653903092734e-06,0.037413133446608036,0.05
1,0,8.333595544088525e-08,-0.0002886796761825904,0.05
1,1,0.0002809646030165636,0.0070380012225103785,0.05
1,2,0.00011566599772463162,0.018245187229680306,0.05
1,3,0.0001415542804701816,0.026602341387055115,0.05
1,4,5.939501517648323e-05,0.03449318384957295,0.05
1,5,1.996765564944028e-09,0.041744685182834404,0.05
1,6,0.00011394010415224211,0.05267427300345284,0.05
2,0,4.251509500038048e-06,0.025238081112158375,0.05
2,1,5.0740153471180966e-05,0.028323212300021737,0.05
2,2,0.0001594370728660731,0.03152683938545482,0.05
2,3,0.0004035998165984203,0.03488979384161073,0.05
3,0,4.0602181874619195e-05,0.06992801586045452,0.05
3,1,1.2099784597095642e-05,0.07207847446405685,0.05
3,2,1.930884858269027e-06,0.07411043717008944,0.05
3,3,1.834471008650676e-05,0.07598307250539922,0.05
