outer_resampling_id,resampling_id,gid,train_mse,test_mse
15,5,233,8.862180365109167e-07,6.592009795902493e-09
15,6,233,8.513899384242125e-07,1.1622209247345857e-05
15,7,955,8.117785006760558e-07,5.542567636401389e-05
15,8,233,8.767820326589916e-07,3.374777907890174e-06
15,9,233,8.631986827552918e-07,8.355489607580971e-06
15,10,233,8.821565910330858e-07,1.489359558573768e-06
15,11,233,8.844782640786474e-07,6.449512877892861e-07
15,12,233,7.962809543006141e-07,3.139871888595818e-05
15,13,233,8.759778920166838e-07,3.448171933989733e-06
15,14,233,8.668579722730837e-07,6.480166717592232e-06
15,15,233,4.1381653577061497e-07,0.0002051067609644
15,16,233,8.393038544202264e-07,2.0277732751448672e-05
15,17,233,8.852792607353256e-07,4.146689220102652e-07
15,18,233,6.938431117283835e-07,8.334330822390437e-05
16,0,233,4.2329019821522345e-07,2.131305559510094e-06
16,1,233,4.254208008047453e-07,1.453094339770351e-06
16,2,233,3.580775315626048e-07,2.476376303646348e-05
16,3,233,3.899123769638425e-07,1.422622089889597e-05
16,4,233,3.9648024778855566e-07,1.2237929957848312e-05
16,5,233,4.297313663846503e-07,6.652836443642182e-09
16,6,233,3.968736939338157e-07,1.09604966703366e-05
16,7,955,3.336461681408615e-07,5.9003914581616e-05
16,8,233,4.221315238454272e-07,2.7155944501155064e-06
16,9,233,4.098853069666867e-07,7.192405631588866e-06
16,10,233,4.269620996736352e-07,1.0160961251228038e-06
16,11,233,4.2880966022582806e-07,3.446113966604885e-07
16,12,1075,3.231899044404486e-07,4.907520852284352e-05
16,13,233,4.182486842518045e-07,3.863737861825373e-06
16,14,233,4.088048341324434e-07,7.000784012569472e-06
16,15,233,4.1381653577061497e-07,5.264564408188635e-06
16,16,233,4.295631385812338e-07,9.185216173768497e-08
16,17,233,3.858963635412075e-07,2.1314297501071737e-05
16,18,233,3.7991213467492753e-07,2.424450778251828e-05
17,0,233,8.480887352940337e-07,1.789551798149956e-06
17,1,233,8.478539705013283e-07,1.8988909527517849e-06
17,2,233,7.747926222349139e-07,2.7190167158742952e-05
17,3,233,8.070548125500028e-07,1.6582201143106106e-05
17,4,233,8.266385427923338e-07,9.879185115795083e-06
17,5,233,8.534945406811026e-07,6.555538510402055e-09
17,6,233,8.174819263793778e-07,1.2010488150260496e-05
17,7,955,7.654548950815144e-07,5.4612913938724456e-05
17,8,233,8.428866089683804e-07,3.785640588308672e-06
17,9,233,8.285321469920242e-07,9.03951433011656e-06
17,10,233,8.485533350975014e-07,1.8059742823249524e-06
17,11,233,8.511478898318978e-07,8.651227966475506e-07
17,12,233,7.667725853061592e-07,3.023186730461568e-05
17,13,233,8.43978085354017e-07,3.202652443248394e-06
17,14,233,8.350645531627627e-07,6.165376107529333e-06
17,15,233,8.393038544202264e-07,4.694418384360386e-06
17,16,233,4.295631385812338e-07,0.0002072884475762
17,17,233,8.416398625868262e-07,5.775132628487307e-06
17,18,233,5.609029417929702e-07,0.0001425878021373
18,0,233,8.941050379900146e-07,1.809112119032972e-06
18,1,233,8.940136800225774e-07,1.8707029421565863e-06
18,2,233,8.212954701294971e-07,2.7043792945997063e-05
18,3,233,8.535373433010606e-07,1.643807722464167e-05
18,4,233,8.723506211356831e-07,1.0013703807343896e-05
18,5,233,8.995700668628859e-07,6.561318636872486e-09
18,6,233,8.637491597904423e-07,1.1946827786462796e-05
18,7,955,8.141254655168082e-07,5.4858643327814207e-05
18,8,233,8.891549965765209e-07,3.717202801190257e-06
18,9,233,8.74927867072719e-07,8.924372820788616e-06
18,10,233,8.947754646217127e-07,1.752763966979062e-06
18,11,233,8.973262893889769e-07,8.276000244986157e-07
18,12,233,8.123581000070216e-07,3.040421968906957e-05
18,13,233,8.899414329760627e-07,3.2404111269383264e-06
18,14,233,8.809954736650856e-07,6.213836403935557e-06
18,15,233,8.852792607353256e-07,4.727560636405688e-06
18,16,233,3.858963635412075e-07,0.0002506906420077
18,17,233,8.416398625868262e-07,2.8163932135219168e-05
18,18,233,6.734748468848283e-07,0.0001103567647443
19,0,233,7.029683498487373e-07,1.955205359810817e-06
19,1,233,7.039167439362561e-07,1.6705514032514277e-06
19,2,233,6.337071190528558e-07,2.5974386948176767e-05
19,3,233,6.657797874982281e-07,1.5392972611802167e-05
19,4,233,6.78935407739777e-07,1.1016929860746769e-05
19,5,233,7.088760029359452e-07,6.603670600011197e-09
19,6,233,6.744447942089163e-07,1.1484281375612568e-05
19,7,955,6.245091774557226e-07,5.669440308620323e-05
19,8,233,6.998209209790777e-07,3.233419686423345e-06
19,9,233,6.865215636033337e-07,8.098384443163023e-06
19,10,233,7.050885654983322e-07,1.3864992107386903e-06
19,11,233,7.073159992216885e-07,5.778411156888587e-07
19,12,233,6.180584536002484e-07,3.166556811277826e-05
19,13,233,6.984080529335595e-07,3.522571568959652e-06
19,14,233,6.892284180159415e-07,6.57283727206254e-06
19,15,233,6.938431117283835e-07,4.972933321319302e-06
19,16,233,3.7991213467492753e-07,0.0001603863479551
19,17,233,5.609029417929702e-07,7.192926924618329e-05
19,18,233,6.734748468848283e-07,1.725456162347091e-05
