Unnamed: 0,cdens,knum,type_complex,alph_leak,eps,num_complex,grid_id,save_path,grid_id_old,grid_id_old2,jack_mse_mean,jack_mse_std,jack_mse_se
186,4,10,8,0.2,0.1,2.6666666666666665,186,,2,186.0,2.559840040401525e-05,1.924729741073671e-06,1.924729741073671e-06
187,4,10,8,0.2,0.01,2.6666666666666665,187,,3,187.0,3.958090517169367e-05,2.1283769510319803e-06,2.1283769510319803e-06
188,4,10,8,0.2,0.001,2.6666666666666665,188,,4,188.0,5.72273958592511e-06,5.020689906201693e-07,5.020689906201693e-07
189,4,10,8,0.2,0.0001,2.6666666666666665,189,,5,189.0,2.6374480959478113e-06,2.1523757279741873e-07,2.1523757279741873e-07
190,4,10,8,0.2,1e-05,2.6666666666666665,190,,6,190.0,1.3115097440914932e-06,1.0488548778059069e-07,1.0488548778059069e-07
191,4,10,8,0.2,1e-06,2.6666666666666665,191,,7,191.0,1.121944953398096e-06,9.898688119412538e-08,9.898688119412538e-08
192,4,10,8,0.5,0.1,2.6666666666666665,192,,0,192.0,2.4262851293373802e-05,1.8257394786916896e-06,1.8257394786916896e-06
193,4,10,8,0.5,0.01,2.6666666666666665,193,,1,193.0,2.763989481391722e-05,2.07281253875823e-06,2.07281253875823e-06
194,4,10,8,0.5,0.001,2.6666666666666665,194,,2,194.0,2.6159740256753768e-05,1.4667089737156182e-06,1.4667089737156182e-06
195,4,10,8,0.5,0.0001,2.6666666666666665,195,,3,195.0,6.461419170516994e-06,6.199861434501009e-07,6.199861434501009e-07
196,4,10,8,0.5,1e-05,2.6666666666666665,196,,4,196.0,1.7173939366552188e-06,1.6264731610354824e-07,1.6264731610354824e-07
197,4,10,8,0.5,1e-06,2.6666666666666665,197,,5,197.0,1.426246486360898e-06,1.2495356090436965e-07,1.2495356090436965e-07
198,4,10,8,0.8,0.1,2.6666666666666665,198,,6,198.0,2.3958145759375398e-05,1.8017529744636088e-06,1.8017529744636088e-06
199,4,10,8,0.8,0.01,2.6666666666666665,199,,7,199.0,2.4362691390135354e-05,1.8357182207026713e-06,1.8357182207026713e-06
200,4,10,8,0.8,0.001,2.6666666666666665,200,,0,200.0,2.981754667779783e-05,2.219384081359991e-06,2.219384081359991e-06
201,4,10,8,0.8,0.0001,2.6666666666666665,201,,1,201.0,9.42509765827036e-06,9.086648716577614e-07,9.086648716577614e-07
202,4,10,8,0.8,1e-05,2.6666666666666665,202,,2,202.0,2.0139867096169217e-06,1.9982705437640026e-07,1.9982705437640026e-07
203,4,10,8,0.8,1e-06,2.6666666666666665,203,,3,203.0,1.5545052195512578e-06,1.3538079306810468e-07,1.3538079306810468e-07
204,4,10,8,0.9,0.1,2.6666666666666665,204,,4,204.0,2.392067356485026e-05,1.7987582333505823e-06,1.7987582333505823e-06
205,4,10,8,0.9,0.01,2.6666666666666665,205,,5,205.0,2.397976563778709e-05,1.805380624297563e-06,1.805380624297563e-06
206,4,10,8,0.9,0.001,2.6666666666666665,206,,6,206.0,2.5097256160813875e-05,1.909662737056714e-06,1.909662737056714e-06
207,4,10,8,0.9,0.0001,2.6666666666666665,207,,7,207.0,1.1846054407203403e-05,1.1269425707529888e-06,1.1269425707529888e-06
208,4,10,8,0.9,1e-05,2.6666666666666665,208,,0,208.0,2.1729082109232285e-06,2.1087782792999673e-07,2.1087782792999673e-07
209,4,10,8,0.9,1e-06,2.6666666666666665,209,,1,209.0,1.6084042635796698e-06,1.3609937922815376e-07,1.3609937922815376e-07
210,8,2,8,0.0,0.1,2.6666666666666665,210,,2,210.0,2.6137031468954965e-05,1.9709840421164338e-06,1.9709840421164338e-06
211,8,2,8,0.0,0.01,2.6666666666666665,211,,3,211.0,3.863629543886567e-05,2.1317717613572705e-06,2.1317717613572705e-06
212,8,2,8,0.0,0.001,2.6666666666666665,212,,4,212.0,2.6131560714186983e-05,2.148589681087838e-06,2.148589681087838e-06
213,8,2,8,0.0,0.0001,2.6666666666666665,213,,5,213.0,2.14533863076713e-05,1.7518831050640542e-06,1.7518831050640542e-06
214,8,2,8,0.0,1e-05,2.6666666666666665,214,,6,214.0,2.104663045017714e-05,1.7055991963272894e-06,1.7055991963272894e-06
215,8,2,8,0.0,1e-06,2.6666666666666665,215,,7,215.0,2.100681940308995e-05,1.700763940071631e-06,1.700763940071631e-06
216,8,2,8,0.01,0.1,2.6666666666666665,216,,0,216.0,3.985365045691099e-05,2.150500224035157e-06,2.150500224035157e-06
217,8,2,8,0.01,0.01,2.6666666666666665,217,,1,217.0,3.754606351803458e-05,2.295538240936561e-06,2.295538240936561e-06
218,8,2,8,0.01,0.001,2.6666666666666665,218,,2,218.0,1.8737617622301725e-05,1.4834776432032381e-06,1.4834776432032381e-06
219,8,2,8,0.01,0.0001,2.6666666666666665,219,,3,219.0,1.6482856892905972e-05,1.2703751566665525e-06,1.2703751566665525e-06
220,8,2,8,0.01,1e-05,2.6666666666666665,220,,4,220.0,1.642882381701874e-05,1.2573478066539255e-06,1.2573478066539255e-06
221,8,2,8,0.01,1e-06,2.6666666666666665,221,,5,221.0,1.6423677918647323e-05,1.2558188574724104e-06,1.2558188574724104e-06
222,8,2,8,0.1,0.1,2.6666666666666665,222,,6,222.0,1.222982021847594e-05,8.404377476571175e-07,8.404377476571175e-07
223,8,2,8,0.1,0.01,2.6666666666666665,223,,7,223.0,3.833836583588165e-06,3.2690704866495204e-07,3.2690704866495204e-07
224,8,2,8,0.1,0.001,2.6666666666666665,224,,0,224.0,1.1149060808202567e-06,1.0295303220455658e-07,1.0295303220455658e-07
225,8,2,8,0.1,0.0001,2.6666666666666665,225,,1,225.0,1.0601487541034791e-06,9.537041091249511e-08,9.537041091249511e-08
226,8,2,8,0.1,1e-05,2.6666666666666665,226,,2,226.0,1.507256046680248e-06,1.1145685830314096e-07,1.1145685830314096e-07
227,8,2,8,0.1,1e-06,2.6666666666666665,227,,3,227.0,1.8830548563969192e-06,1.2475851612215915e-07,1.2475851612215915e-07
228,8,2,8,0.2,0.1,2.6666666666666665,228,,4,228.0,3.1748476010911584e-05,1.6255786508060262e-06,1.6255786508060262e-06
229,8,2,8,0.2,0.01,2.6666666666666665,229,,5,229.0,5.0594438492756105e-06,5.138537820639945e-07,5.138537820639945e-07
230,8,2,8,0.2,0.001,2.6666666666666665,230,,6,230.0,1.6766618156593707e-06,1.5915606661344604e-07,1.5915606661344604e-07
231,8,2,8,0.2,0.0001,2.6666666666666665,231,,7,231.0,9.418722236702765e-07,9.955949408517458e-08,9.955949408517458e-08
232,8,2,8,0.2,1e-05,2.6666666666666665,232,,0,232.0,7.711824793712576e-07,9.373859648970284e-08,9.373859648970284e-08
233,8,2,8,0.2,1e-06,2.6666666666666665,233,,1,233.0,7.585352208930207e-07,9.397869148835542e-08,9.397869148835542e-08
234,8,2,8,0.5,0.1,2.6666666666666665,234,,2,234.0,3.567942889605581e-05,2.1371803058798297e-06,2.1371803058798297e-06
235,8,2,8,0.5,0.01,2.6666666666666665,235,,3,235.0,1.4306578832176514e-05,1.0863711448723425e-06,1.0863711448723425e-06
236,8,2,8,0.5,0.001,2.6666666666666665,236,,4,236.0,3.4770605360930526e-06,3.73755266781625e-07,3.73755266781625e-07
237,8,2,8,0.5,0.0001,2.6666666666666665,237,,5,237.0,1.4716257046874834e-06,1.3843479204225595e-07,1.3843479204225595e-07
238,8,2,8,0.5,1e-05,2.6666666666666665,238,,6,238.0,1.2579293230049994e-06,1.1759279576725501e-07,1.1759279576725501e-07
239,8,2,8,0.5,1e-06,2.6666666666666665,239,,7,239.0,1.1381345066086569e-06,1.0972638561121678e-07,1.0972638561121678e-07
240,8,2,8,0.8,0.1,2.6666666666666665,240,,0,240.0,3.0021021191147987e-05,1.831907151693331e-06,1.831907151693331e-06
241,8,2,8,0.8,0.01,2.6666666666666665,241,,1,241.0,3.94176106760591e-05,2.0725512587151295e-06,2.0725512587151295e-06
242,8,2,8,0.8,0.001,2.6666666666666665,242,,2,242.0,5.688365886489103e-06,6.027753739524714e-07,6.027753739524714e-07
243,8,2,8,0.8,0.0001,2.6666666666666665,243,,3,243.0,1.8897262452705187e-06,1.5277615548687692e-07,1.5277615548687692e-07
244,8,2,8,0.8,1e-05,2.6666666666666665,244,,4,244.0,1.5079202537978897e-06,1.2068721714081327e-07,1.2068721714081327e-07
245,8,2,8,0.8,1e-06,2.6666666666666665,245,,5,245.0,1.3774350194411149e-06,1.163808911735405e-07,1.163808911735405e-07
246,8,2,8,0.9,0.1,2.6666666666666665,246,,6,246.0,2.9270842318650474e-05,1.7803027682286155e-06,1.7803027682286155e-06
247,8,2,8,0.9,0.01,2.6666666666666665,247,,7,247.0,3.2877901570686844e-05,2.0161383798159287e-06,2.0161383798159287e-06
248,8,2,8,0.9,0.001,2.6666666666666665,248,,0,248.0,6.183297762302685e-06,6.529418592667797e-07,6.529418592667797e-07
249,8,2,8,0.9,0.0001,2.6666666666666665,249,,1,249.0,2.032545655497029e-06,1.574348926495333e-07,1.574348926495333e-07
250,8,2,8,0.9,1e-05,2.6666666666666665,250,,2,250.0,1.591604002473053e-06,1.202910328321337e-07,1.202910328321337e-07
251,8,2,8,0.9,1e-06,2.6666666666666665,251,,3,251.0,1.4432881684470387e-06,1.130447752239819e-07,1.130447752239819e-07
252,8,4,8,0.0,0.1,2.6666666666666665,252,,4,252.0,2.4912412283338892e-05,1.8427153309329272e-06,1.8427153309329272e-06
253,8,4,8,0.0,0.01,2.6666666666666665,253,,5,253.0,3.3379647924109256e-05,2.2639777162166074e-06,2.2639777162166074e-06
254,8,4,8,0.0,0.001,2.6666666666666665,254,,6,254.0,3.156968677679189e-05,2.432979085943841e-06,2.432979085943841e-06
255,8,4,8,0.0,0.0001,2.6666666666666665,255,,7,255.0,2.2442645298476044e-05,1.8295964209100253e-06,1.8295964209100253e-06
256,8,4,8,0.0,1e-05,2.6666666666666665,256,,0,256.0,2.1562263873219337e-05,1.739550299897463e-06,1.739550299897463e-06
257,8,4,8,0.0,1e-06,2.6666666666666665,257,,1,257.0,2.147832192480343e-05,1.7300738202908299e-06,1.7300738202908299e-06
258,8,4,8,0.01,0.1,2.6666666666666665,258,,2,258.0,3.9863901121259345e-05,2.144615296110167e-06,2.144615296110167e-06
259,8,4,8,0.01,0.01,2.6666666666666665,259,,3,259.0,3.986737695858165e-05,2.111700494399728e-06,2.111700494399728e-06
260,8,4,8,0.01,0.001,2.6666666666666665,260,,4,260.0,2.368934470362526e-05,1.8782188479912767e-06,1.8782188479912767e-06
261,8,4,8,0.01,0.0001,2.6666666666666665,261,,5,261.0,1.7824702006804603e-05,1.3854954708774876e-06,1.3854954708774876e-06
262,8,4,8,0.01,1e-05,2.6666666666666665,262,,6,262.0,1.7502555499615395e-05,1.346370744601056e-06,1.346370744601056e-06
263,8,4,8,0.01,1e-06,2.6666666666666665,263,,7,263.0,1.7481395276562666e-05,1.3428318504490024e-06,1.3428318504490024e-06
264,8,4,8,0.1,0.1,2.6666666666666665,264,,0,264.0,2.987676004696978e-05,1.4620683141354486e-06,1.4620683141354486e-06
265,8,4,8,0.1,0.01,2.6666666666666665,265,,1,265.0,4.248149305132481e-06,3.939706606578593e-07,3.939706606578593e-07
266,8,4,8,0.1,0.001,2.6666666666666665,266,,2,266.0,1.7973603663808133e-06,1.2934748278360686e-07,1.2934748278360686e-07
267,8,4,8,0.1,0.0001,2.6666666666666665,267,,3,267.0,1.3750533927761815e-06,1.0059470988398347e-07,1.0059470988398347e-07
268,8,4,8,0.1,1e-05,2.6666666666666665,268,,4,268.0,1.8320198302064828e-06,1.1959187102402666e-07,1.1959187102402666e-07
269,8,4,8,0.1,1e-06,2.6666666666666665,269,,5,269.0,2.249916549943542e-06,1.3530270398893287e-07,1.3530270398893287e-07
270,8,4,8,0.2,0.1,2.6666666666666665,270,,6,270.0,3.882172191399666e-05,2.2520623342793717e-06,2.2520623342793717e-06
271,8,4,8,0.2,0.01,2.6666666666666665,271,,7,271.0,5.962047546069849e-06,5.0801866915049e-07,5.0801866915049e-07
272,8,4,8,0.2,0.001,2.6666666666666665,272,,0,272.0,2.6485917166313444e-06,2.261215755779983e-07,2.261215755779983e-07
273,8,4,8,0.2,0.0001,2.6666666666666665,273,,1,273.0,1.3237665449114959e-06,1.081303948020545e-07,1.081303948020545e-07
274,8,4,8,0.2,1e-05,2.6666666666666665,274,,2,274.0,1.1161015659450468e-06,9.960837729558662e-08,9.960837729558662e-08
275,8,4,8,0.2,1e-06,2.6666666666666665,275,,3,275.0,1.0894250684505654e-06,1.0031072627931985e-07,1.0031072627931985e-07
276,8,4,8,0.5,0.1,2.6666666666666665,276,,4,276.0,2.6881891515321394e-05,2.0659692766672885e-06,2.0659692766672885e-06
277,8,4,8,0.5,0.01,2.6666666666666665,277,,5,277.0,2.8965551030315935e-05,1.5282415618768952e-06,1.5282415618768952e-06
278,8,4,8,0.5,0.001,2.6666666666666665,278,,6,278.0,6.064555387064541e-06,6.134427898613904e-07,6.134427898613904e-07
279,8,4,8,0.5,0.0001,2.6666666666666665,279,,7,279.0,1.7670170150264422e-06,1.6377942930587174e-07,1.6377942930587174e-07
280,8,4,8,0.5,1e-05,2.6666666666666665,280,,0,280.0,1.5012378805163933e-06,1.223507126260874e-07,1.223507126260874e-07
281,8,4,8,0.5,1e-06,2.6666666666666665,281,,1,281.0,1.3609043678341164e-06,1.1290724723068351e-07,1.1290724723068351e-07
282,8,4,8,0.8,0.1,2.6666666666666665,282,,2,282.0,2.3921914256708988e-05,1.845813585532354e-06,1.845813585532354e-06
283,8,4,8,0.8,0.01,2.6666666666666665,283,,3,283.0,2.894012789208943e-05,2.207505420683153e-06,2.207505420683153e-06
284,8,4,8,0.8,0.001,2.6666666666666665,284,,4,284.0,8.700070907740818e-06,8.540382828801203e-07,8.540382828801203e-07
285,8,4,8,0.8,0.0001,2.6666666666666665,285,,5,285.0,2.1340049087582637e-06,1.9759313112208057e-07,1.9759313112208057e-07
286,8,4,8,0.8,1e-05,2.6666666666666665,286,,6,286.0,1.7917983545630898e-06,1.315816505503208e-07,1.315816505503208e-07
287,8,4,8,0.8,1e-06,2.6666666666666665,287,,7,287.0,1.646129551026509e-06,1.1923718883202336e-07,1.1923718883202336e-07
288,8,4,8,0.9,0.1,2.6666666666666665,288,,0,288.0,2.3575750614142684e-05,1.8178007104947482e-06,1.8178007104947482e-06
289,8,4,8,0.9,0.01,2.6666666666666665,289,,1,289.0,2.4697413585990407e-05,1.9181551218931986e-06,1.9181551218931986e-06
290,8,4,8,0.9,0.001,2.6666666666666665,290,,2,290.0,1.0822230114631808e-05,9.458965439513741e-07,9.458965439513741e-07
291,8,4,8,0.9,0.0001,2.6666666666666665,291,,3,291.0,2.2824165584332464e-06,2.077280695125095e-07,2.077280695125095e-07
292,8,4,8,0.9,1e-05,2.6666666666666665,292,,4,292.0,1.8641560592526354e-06,1.333891962120568e-07,1.333891962120568e-07
293,8,4,8,0.9,1e-06,2.6666666666666665,293,,5,293.0,1.7440614603797186e-06,1.1963094477959452e-07,1.1963094477959452e-07
294,8,6,8,0.0,0.1,2.6666666666666665,294,,6,294.0,2.4297949322176023e-05,1.7889625382975044e-06,1.7889625382975044e-06
295,8,6,8,0.0,0.01,2.6666666666666665,295,,7,295.0,3.053290276006813e-05,2.211975843204699e-06,2.211975843204699e-06
296,8,6,8,0.0,0.001,2.6666666666666665,296,,0,296.0,3.5356915643457883e-05,2.477928459111627e-06,2.477928459111627e-06
297,8,6,8,0.0,0.0001,2.6666666666666665,297,,1,297.0,2.295186746558069e-05,1.8787564494353116e-06,1.8787564494353116e-06
298,8,6,8,0.0,1e-05,2.6666666666666665,298,,2,298.0,2.160145609323816e-05,1.7467566568706817e-06,1.7467566568706817e-06
299,8,6,8,0.0,1e-06,2.6666666666666665,299,,3,299.0,2.147433889329131e-05,1.7325988245896132e-06,1.7325988245896132e-06
300,8,6,8,0.01,0.1,2.6666666666666665,300,,4,300.0,3.973153869335507e-05,2.226938768811531e-06,2.226938768811531e-06
301,8,6,8,0.01,0.01,2.6666666666666665,301,,5,301.0,3.96207151316719e-05,2.134074311616442e-06,2.134074311616442e-06
302,8,6,8,0.01,0.001,2.6666666666666665,302,,6,302.0,2.7147228713534378e-05,2.1199618033691904e-06,2.1199618033691904e-06
303,8,6,8,0.01,0.0001,2.6666666666666665,303,,7,303.0,1.8131902109380485e-05,1.4180022686778775e-06,1.4180022686778775e-06
304,8,6,8,0.01,1e-05,2.6666666666666665,304,,0,304.0,1.7523255844222616e-05,1.3519307503536895e-06,1.3519307503536895e-06
305,8,6,8,0.01,1e-06,2.6666666666666665,305,,1,305.0,1.7478767826187608e-05,1.3455460260257148e-06,1.3455460260257148e-06
306,8,6,8,0.1,0.1,2.6666666666666665,306,,2,306.0,3.896092909034254e-05,1.7059693456269758e-06,1.7059693456269758e-06
307,8,6,8,0.1,0.01,2.6666666666666665,307,,3,307.0,4.666077712206362e-06,3.942155198726327e-07,3.942155198726327e-07
308,8,6,8,0.1,0.001,2.6666666666666665,308,,4,308.0,2.174815207074723e-06,1.543627068925422e-07,1.543627068925422e-07
309,8,6,8,0.1,0.0001,2.6666666666666665,309,,5,309.0,1.4055204483231672e-06,9.61340495454512e-08,9.61340495454512e-08
310,8,6,8,0.1,1e-05,2.6666666666666665,310,,6,310.0,1.834707066656921e-06,1.1533769560670531e-07,1.1533769560670531e-07
311,8,6,8,0.2,0.1,2.6666666666666665,311,,0,311.0,3.483872339695374e-05,2.3845915863937583e-06,2.3845915863937583e-06
312,8,6,8,0.2,0.01,2.6666666666666665,312,,1,312.0,7.576272407467233e-06,5.336779837141374e-07,5.336779837141374e-07
313,8,6,8,0.2,0.001,2.6666666666666665,313,,2,313.0,3.52145067138276e-06,2.949061138762869e-07,2.949061138762869e-07
314,8,6,8,0.2,0.0001,2.6666666666666665,314,,3,314.0,1.3638003511746259e-06,1.1192672764234248e-07,1.1192672764234248e-07
315,8,6,8,0.2,1e-05,2.6666666666666665,315,,4,315.0,1.1033862828005214e-06,9.899148843679536e-08,9.899148843679536e-08
316,8,6,8,0.2,1e-06,2.6666666666666665,316,,5,316.0,1.0718532631173594e-06,9.964819800281162e-08,9.964819800281162e-08
317,8,6,8,0.5,0.1,2.6666666666666665,317,,6,317.0,2.5928223823841883e-05,1.976625314330066e-06,1.976625314330066e-06
318,8,6,8,0.5,0.01,2.6666666666666665,318,,7,318.0,3.8831401586753036e-05,1.713452591688954e-06,1.713452591688954e-06
319,8,6,8,0.5,0.001,2.6666666666666665,319,,0,319.0,6.7925546787813075e-06,7.093354299669344e-07,7.093354299669344e-07
320,8,6,8,0.5,0.0001,2.6666666666666665,320,,1,320.0,1.8620854044739513e-06,1.8140085905018068e-07,1.8140085905018068e-07
321,8,6,8,0.5,1e-05,2.6666666666666665,321,,2,321.0,1.5239113613050652e-06,1.2675775323704922e-07,1.2675775323704922e-07
322,8,6,8,0.5,1e-06,2.6666666666666665,322,,3,322.0,1.3792791840033315e-06,1.1474786924561482e-07,1.1474786924561482e-07
323,8,6,8,0.8,0.1,2.6666666666666665,323,,4,323.0,2.3972344274320163e-05,1.8273951714679296e-06,1.8273951714679296e-06
324,8,6,8,0.8,0.01,2.6666666666666665,324,,5,324.0,2.6956962220963187e-05,2.0607125996624866e-06,2.0607125996624866e-06
325,8,6,8,0.8,0.001,2.6666666666666665,325,,6,325.0,1.2978044391600283e-05,9.408150875570207e-07,9.408150875570207e-07
326,8,6,8,0.8,0.0001,2.6666666666666665,326,,7,326.0,2.4084536568860836e-06,2.3149832463349148e-07,2.3149832463349148e-07
327,8,6,8,0.8,1e-05,2.6666666666666665,327,,0,327.0,1.795725159027647e-06,1.383349984733671e-07,1.383349984733671e-07
328,8,6,8,0.8,1e-06,2.6666666666666665,328,,1,328.0,1.618934634149968e-06,1.2324773163575267e-07,1.2324773163575267e-07
329,8,6,8,0.9,0.1,2.6666666666666665,329,,2,329.0,2.3739624846954774e-05,1.8086478660114133e-06,1.8086478660114133e-06
330,8,6,8,0.9,0.01,2.6666666666666665,330,,3,330.0,2.4291445301393614e-05,1.8632850869545175e-06,1.8632850869545175e-06
331,8,6,8,0.9,0.001,2.6666666666666665,331,,4,331.0,2.5796501237275666e-05,1.4494887697838342e-06,1.4494887697838342e-06
332,8,6,8,0.9,0.0001,2.6666666666666665,332,,5,332.0,2.6402638423569235e-06,2.5051779777227525e-07,2.5051779777227525e-07
333,8,6,8,0.9,1e-05,2.6666666666666665,333,,6,333.0,1.9087799592256895e-06,1.416211142953048e-07,1.416211142953048e-07
334,8,6,8,0.9,1e-06,2.6666666666666665,334,,7,334.0,1.6973266282782942e-06,1.2390473467640953e-07,1.2390473467640953e-07
335,8,8,8,0.0,0.1,2.6666666666666665,335,,0,335.0,2.383941908281166e-05,1.75407596023865e-06,1.75407596023865e-06
336,8,8,8,0.0,0.01,2.6666666666666665,336,,1,336.0,2.8975625072886693e-05,2.1481632702085154e-06,2.1481632702085154e-06
337,8,8,8,0.0,0.001,2.6666666666666665,337,,2,337.0,3.7910589109790424e-05,2.3722844221778106e-06,2.3722844221778106e-06
338,8,8,8,0.0,0.0001,2.6666666666666665,338,,3,338.0,2.3624048533713228e-05,1.9338850839943146e-06,1.9338850839943146e-06
339,8,8,8,0.0,1e-05,2.6666666666666665,339,,4,339.0,2.1788428998513527e-05,1.7605324380884045e-06,1.7605324380884045e-06
340,8,8,8,0.0,1e-06,2.6666666666666665,340,,5,340.0,2.161774071664884e-05,1.7416869653619508e-06,1.7416869653619508e-06
341,8,8,8,0.01,0.1,2.6666666666666665,341,,6,341.0,3.926170148228822e-05,2.3809212676514083e-06,2.3809212676514083e-06
342,8,8,8,0.01,0.01,2.6666666666666665,342,,7,342.0,3.952966067892359e-05,2.147239531152631e-06,2.147239531152631e-06
343,8,8,8,0.01,0.001,2.6666666666666665,343,,0,343.0,3.0298956963662956e-05,2.2898966207276334e-06,2.2898966207276334e-06
344,8,8,8,0.01,0.0001,2.6666666666666665,344,,1,344.0,1.867941093723e-05,1.465863277691204e-06,1.465863277691204e-06
345,8,8,8,0.01,1e-05,2.6666666666666665,345,,2,345.0,1.7790950211322645e-05,1.374311002917464e-06,1.374311002917464e-06
346,8,8,8,0.01,1e-06,2.6666666666666665,346,,3,346.0,1.7735742171642958e-05,1.3663154016739217e-06,1.3663154016739217e-06
347,8,8,8,0.1,0.1,2.6666666666666665,347,,4,347.0,3.979482061045976e-05,2.067415456065823e-06,2.067415456065823e-06
348,8,8,8,0.1,0.01,2.6666666666666665,348,,5,348.0,5.132065921591066e-06,3.899425338933694e-07,3.899425338933694e-07
349,8,8,8,0.1,0.001,2.6666666666666665,349,,6,349.0,2.4828086588422002e-06,1.835386155528937e-07,1.835386155528937e-07
350,8,8,8,0.1,0.0001,2.6666666666666665,350,,7,350.0,1.3813476045320954e-06,9.698550048994446e-08,9.698550048994446e-08
351,8,8,8,0.1,1e-05,2.6666666666666665,351,,0,351.0,1.8326276962892174e-06,1.1742761316116466e-07,1.1742761316116466e-07
352,8,8,8,0.1,1e-06,2.6666666666666665,352,,1,352.0,2.3650696685113675e-06,1.380438233929437e-07,1.380438233929437e-07
353,8,8,8,0.2,0.1,2.6666666666666665,353,,2,353.0,3.23656465028804e-05,2.3161532296278954e-06,2.3161532296278954e-06
354,8,8,8,0.2,0.01,2.6666666666666665,354,,3,354.0,9.68296169538208e-06,5.910193704727779e-07,5.910193704727779e-07
355,8,8,8,0.2,0.001,2.6666666666666665,355,,4,355.0,4.394756777745337e-06,3.6334728134228667e-07,3.6334728134228667e-07
356,8,8,8,0.2,0.0001,2.6666666666666665,356,,5,356.0,1.456048067596121e-06,1.1701081771389461e-07,1.1701081771389461e-07
357,8,8,8,0.2,1e-05,2.6666666666666665,357,,6,357.0,1.099937356855635e-06,1.0018167594941485e-07,1.0018167594941485e-07
358,8,8,8,0.2,1e-06,2.6666666666666665,358,,7,358.0,1.0469833823782182e-06,1.0036098310148472e-07,1.0036098310148472e-07
359,8,8,8,0.5,0.1,2.6666666666666665,359,,0,359.0,2.5571483963017336e-05,1.9295493740437133e-06,1.9295493740437133e-06
360,8,8,8,0.5,0.01,2.6666666666666665,360,,1,360.0,3.977937895210489e-05,2.0729370840509867e-06,2.0729370840509867e-06
361,8,8,8,0.5,0.001,2.6666666666666665,361,,2,361.0,7.64885332824065e-06,7.19541531760614e-07,7.19541531760614e-07
362,8,8,8,0.5,0.0001,2.6666666666666665,362,,3,362.0,1.9877877660231047e-06,2.0232835692030953e-07,2.0232835692030953e-07
363,8,8,8,0.5,1e-05,2.6666666666666665,363,,4,363.0,1.5388236426686743e-06,1.3002811823276795e-07,1.3002811823276795e-07
364,8,8,8,0.5,1e-06,2.6666666666666665,364,,5,364.0,1.403758909472693e-06,1.177866157953306e-07,1.177866157953306e-07
365,8,8,8,0.8,0.1,2.6666666666666665,365,,6,365.0,2.4096239333430926e-05,1.8160917151448161e-06,1.8160917151448161e-06
366,8,8,8,0.8,0.01,2.6666666666666665,366,,7,366.0,2.624604470580019e-05,1.9892068023909775e-06,1.9892068023909775e-06
367,8,8,8,0.8,0.001,2.6666666666666665,367,,0,367.0,2.0344860550213388e-05,1.2577930366018436e-06,1.2577930366018436e-06
368,8,8,8,0.8,0.0001,2.6666666666666665,368,,1,368.0,2.6764285699386617e-06,2.7761541619833204e-07,2.7761541619833204e-07
369,8,8,8,0.8,1e-05,2.6666666666666665,369,,2,369.0,1.7927655916440953e-06,1.402595296674103e-07,1.402595296674103e-07
370,8,8,8,0.8,1e-06,2.6666666666666665,370,,3,370.0,1.6130187693892085e-06,1.229104846060477e-07,1.229104846060477e-07
371,8,8,8,0.9,0.1,2.6666666666666665,371,,4,371.0,2.3918919320500158e-05,1.8018866107497379e-06,1.8018866107497379e-06
372,8,8,8,0.9,0.01,2.6666666666666665,372,,5,372.0,2.428294598414512e-05,1.8403397814073432e-06,1.8403397814073432e-06
373,8,8,8,0.9,0.001,2.6666666666666665,373,,6,373.0,3.960841083405946e-05,1.8270213006203034e-06,1.8270213006203034e-06
374,8,8,8,0.9,0.0001,2.6666666666666665,374,,7,374.0,2.990844962895073e-06,3.089906625024439e-07,3.089906625024439e-07
375,8,8,8,0.9,1e-05,2.6666666666666665,375,,0,375.0,1.8864729028982598e-06,1.4209728547307572e-07,1.4209728547307572e-07
376,8,8,8,0.9,1e-06,2.6666666666666665,376,,1,376.0,1.685391142460539e-06,1.2301774837357306e-07,1.2301774837357306e-07
377,8,10,8,0.0,0.1,2.6666666666666665,377,,2,377.0,2.344016785398716e-05,1.7273579991562168e-06,1.7273579991562168e-06
378,8,10,8,0.0,0.01,2.6666666666666665,378,,3,378.0,2.8017248937863127e-05,2.096443500123001e-06,2.096443500123001e-06
379,8,10,8,0.0,0.001,2.6666666666666665,379,,4,379.0,3.925518830420969e-05,2.2329776542992395e-06,2.2329776542992395e-06
380,8,10,8,0.0,0.0001,2.6666666666666665,380,,5,380.0,2.4130684932783644e-05,1.976239061774054e-06,1.976239061774054e-06
381,8,10,8,0.0,1e-05,2.6666666666666665,381,,6,381.0,2.1807089025213006e-05,1.7629368958105167e-06,1.7629368958105167e-06
382,8,10,8,0.0,1e-06,2.6666666666666665,382,,7,382.0,2.1592816741823112e-05,1.7394514655619776e-06,1.7394514655619776e-06
383,8,10,8,0.01,0.1,2.6666666666666665,383,,0,383.0,3.83925063838334e-05,2.56524377763324e-06,2.56524377763324e-06
384,8,10,8,0.01,0.01,2.6666666666666665,384,,1,384.0,3.955950603487711e-05,2.150941861722226e-06,2.150941861722226e-06
385,8,10,8,0.01,0.001,2.6666666666666665,385,,2,385.0,3.266791651902309e-05,2.368195595026313e-06,2.368195595026313e-06
