outer_resampling_id,train_mse
0,4.97488087112531e-06
1,5.03391991397385e-06
2,5.173067673710039e-06
3,5.014800115817593e-06
4,5.077294348240656e-06
5,5.18596899333941e-06
6,4.88717382260346e-06
7,5.12085197807398e-06
8,5.104785217673284e-06
9,4.9436036064682925e-06
10,4.97046022160536e-06
11,4.954536576885329e-06
12,5.063418867537516e-06
13,4.925239356793367e-06
14,4.637276016817941e-06
15,4.743018986030157e-06
16,2.988104074349079e-06
17,5.03427003622443e-06
18,5.047582064234733e-06
19,4.607499959662263e-06
