resampling_id,train_rss,train_mse,train_nmse
0,7.915836763055416e-05,4.166229875292325e-06,0.009617401003583416
1,8.267456535536523e-05,4.351292913440275e-06,0.009647403929892958
2,8.58221525345522e-05,4.516955396555379e-06,0.009803699446190618
3,8.285342992501571e-05,4.360706838158722e-06,0.00947416067385717
4,8.401060802631516e-05,4.4216109487534295e-06,0.0095969002349019
5,8.606008221606967e-05,4.529478011372088e-06,0.011797347075646294
6,8.086590628940373e-05,4.256100331021249e-06,0.009439464636992736
7,8.499050312061038e-05,4.473184374768968e-06,0.00978482349897122
8,8.452228432922285e-05,4.448541280485413e-06,0.009652352108245377
9,8.154082826274946e-05,4.2916225401447085e-06,0.009337331038805283
10,8.203542624613937e-05,4.317654012954704e-06,0.00938868865263185
11,8.174210615041598e-05,4.302216113179788e-06,0.00935820702791581
12,8.398390671320797e-05,4.42020561648463e-06,0.00970546674268074
13,8.410654637575737e-05,4.426660335566177e-06,0.009911374444397106
14,7.91277387002802e-05,4.164617826330537e-06,0.009417269983560623
15,7.962270543342799e-05,4.190668707022526e-06,0.00967937049078618
16,5.195546063127497e-05,2.7344979279618407e-06,0.007260485442634731
17,8.483188720772547e-05,4.464836168827656e-06,0.010980103569745435
18,8.429879974326743e-05,4.43677893385618e-06,0.011674186896080407
19,7.496551311971989e-05,3.9455533220905206e-06,0.009980129699595677
