outer_resampling_id,train_mse
0,4.347580855232834e-06
1,4.542475179188144e-06
2,4.717711732877616e-06
3,4.554438465845271e-06
4,4.6181671443519595e-06
5,4.731817085786986e-06
6,4.4422103857413955e-06
7,4.670854634334089e-06
8,4.646327086504405e-06
9,4.482107547829982e-06
10,4.509366263678911e-06
11,4.493201042405741e-06
12,4.614993898819913e-06
13,4.62351204792975e-06
14,4.347048822195082e-06
15,4.3743535094647295e-06
16,2.8735082070129163e-06
17,4.646701586435987e-06
18,4.618320610711162e-06
19,4.115175124337987e-06
