outer_resampling_id,train_mse
0,2.4605044568652125e-06
1,2.9709073669618157e-06
2,3.166124440587019e-06
3,2.9826308331458773e-06
4,3.051643904860191e-06
5,3.1879833878580776e-06
6,2.935227891348177e-06
7,3.1428964125522825e-06
8,3.082657631816183e-06
9,2.905439193663991e-06
10,2.934424716208279e-06
11,2.917222293367563e-06
12,3.0937478561191996e-06
13,3.1287044421157983e-06
14,3.1824716890922496e-06
15,3.1859408559043423e-06
16,2.5856847376372636e-06
17,3.159803342389969e-06
18,3.178473836448862e-06
19,2.8538189683418014e-06
