outer_resampling_id,train_mse
0,1.334117961278236e-05
1,1.3722099087524154e-05
2,1.3804085615884815e-05
3,1.3701060296029108e-05
4,1.3797594239802829e-05
5,1.3835130942892175e-05
6,1.253864733369547e-05
7,1.2409197462592102e-05
8,1.1452707131675365e-05
9,1.1308139933616102e-05
10,1.1817565976314103e-05
11,1.2338811259464828e-05
12,1.3677414066442798e-05
13,1.335589686703654e-05
14,1.3233489374224353e-05
15,1.2904215021032245e-05
16,1.3687348433966378e-05
17,1.377137527817011e-05
18,1.3826257452203607e-05
19,1.3786286893938932e-05
