outer_resampling_id,train_mse
0,1.7070481284647563e-05
1,1.713814022940393e-05
2,1.7019966059580602e-05
3,1.69808174645685e-05
4,1.7132831197088972e-05
5,1.714021017952546e-05
6,1.5542318660530148e-05
7,1.5465479102708273e-05
8,1.434674634169914e-05
9,1.4000987773385968e-05
10,1.4350248778383585e-05
11,1.4589662259513563e-05
12,1.7022894711589543e-05
13,1.666058891361213e-05
14,1.6459546979833757e-05
15,1.6016409567513077e-05
16,1.6877149342893606e-05
17,1.7083486758213806e-05
18,1.7136045300856948e-05
19,1.703974799144599e-05
