resampling_id,shift,coef
0,-45878.02668268889,16192.28609747795
1,-44792.93924383897,15809.31369104419
2,-43418.49515563958,15324.215309918076
3,-42755.386165718824,15090.17661726951
4,-42936.234072060855,15154.00535162821
5,-43936.695161711825,15507.109605792104
6,-44804.99577092844,15813.56894000143
7,-44178.05636227609,15592.295994224607
8,-43032.6862887766,15188.047343286178
9,-42586.59478646627,15030.603131868054
10,-42646.87742191361,15051.879376654288
11,-42610.707840645206,15039.113629782547
12,-44383.0173235279,15664.635226755747
13,-43936.6951590966,15507.109604869082
14,-43936.69516171183,15507.109605792106
15,-43936.69516171183,15507.109605792106
16,-47066.79643874525,16611.848977545655
17,-44386.68272737684,15665.930339389097
18,-44132.07048550979,15576.066290476492
19,-44273.73347161635,15626.0654896383
