,time_step,stimulus,type,familiarity,novelty,n_im
0,0,0,fam,0.001949317738791423,6.240275845170769,3
1,1,1,fam,0.0019398642095053346,6.245137303457015,3
2,2,2,fam,0.0019361084220716359,6.247075288559693,3
3,3,0,fam,0.0027084542464693366,5.911377195580781,3
4,4,1,fam,0.002707616137392179,5.911686685312061,3
5,5,2,fam,0.002707281038977112,5.911810454390062,3
6,6,0,fam,0.0027566491398233702,5.893739416619126,3
7,7,1,fam,0.0027565945569168714,5.893759217269888,3
8,8,2,fam,0.002756572724359496,5.893767137420415,3
9,9,0,fam,0.002759732029062142,5.892621694886221,3
10,10,1,fam,0.002759728531892608,5.892622962100469,3
11,11,2,fam,0.0027597271330272763,5.892623468985719,3
12,12,0,fam,0.002759929327488966,5.892550205563176,3
13,13,1,fam,0.0027599291036542917,5.892550286664775,3
14,14,2,fam,0.002759929014120432,5.892550319105413,3
15,15,0,fam,0.0027599419545617236,5.89254563043013,3
16,16,1,fam,0.0027599419402362397,5.892545635620631,3
17,17,2,fam,0.0027599419345060465,5.8925456376968315,3
18,18,0,fam,0.002759942762694271,5.892545337622367,3
19,19,1,fam,0.00275994276177744,5.892545337954559,3
20,20,2,fam,0.0027599427614107075,5.8925453380874355,3
21,21,0,fam,0.002759942814414754,5.892545318882672,3
22,22,1,fam,0.0027599428143560765,5.892545318903933,3
23,23,2,fam,0.0027599428143326057,5.892545318912437,3
24,24,0,fam,0.002759942817724865,5.892545317683332,3
25,25,1,fam,0.002759942817721109,5.892545317684693,3
26,26,2,fam,0.0027599428177196073,5.892545317685237,3
27,27,0,fam,0.0027599428179367115,5.892545317606575,3
28,28,1,fam,0.002759942817936471,5.892545317606662,3
29,29,2,fam,0.0027599428179363754,5.892545317606697,3
30,30,0,fam,0.00275994281795027,5.8925453176016624,3
31,31,1,fam,0.002759942817950255,5.892545317601668,3
32,32,2,fam,0.0027599428179502484,5.8925453176016696,3
33,33,0,fam,0.0027599428179511374,5.892545317601348,3
34,34,1,fam,0.0027599428179511365,5.892545317601348,3
35,35,2,fam,0.002759942817951136,5.892545317601348,3
36,36,0,fam,0.002759942817951193,5.892545317601328,3
37,37,1,fam,0.002759942817951193,5.892545317601328,3
38,38,2,fam,0.002759942817951193,5.892545317601328,3
39,39,0,fam,0.002759942817951197,5.892545317601326,3
40,40,1,fam,0.002759942817951197,5.892545317601326,3
41,41,2,fam,0.002759942817951197,5.892545317601326,3
42,42,0,fam,0.0027599428179511973,5.892545317601326,3
43,43,1,fam,0.0027599428179511973,5.892545317601326,3
44,44,2,fam,0.0027599428179511973,5.892545317601326,3
45,45,0,fam,0.0027599428179511973,5.892545317601326,3
46,46,1,fam,0.0027599428179511973,5.892545317601326,3
47,47,2,fam,0.0027599428179511973,5.892545317601326,3
48,48,0,fam,0.0027599428179511973,5.892545317601326,3
49,49,1,fam,0.0027599428179511973,5.892545317601326,3
50,50,2,fam,0.0027599428179511973,5.892545317601326,3
51,51,0,fam,0.0027599428179511973,5.892545317601326,3
52,52,1,fam,0.0027599428179511973,5.892545317601326,3
53,53,3,nov,0.0019336126329358686,6.248365195220325,3
54,54,0,fam,0.0027599428179511973,5.892545317601326,3
55,55,1,fam,0.0027599428179511973,5.892545317601326,3
56,56,2,fam,0.0019864977647768498,6.221382107916974,3
57,57,0,fam,0.0027599428179511973,5.892545317601326,3
58,58,1,fam,0.0027599428179511973,5.892545317601326,3
59,59,2,fam,0.002710442334548039,5.910643434329508,3
0,0,0,fam,0.001949317738791423,6.240275845170769,6
1,1,1,fam,0.0019398642095053346,6.245137303457015,6
2,2,2,fam,0.0019361084220716359,6.247075288559693,6
3,3,3,fam,0.0019346101760495259,6.247849432201994,6
4,4,4,fam,0.0019340115267086992,6.248158921933274,6
5,5,5,fam,0.0019337721706979372,6.2482826910112745,6
6,6,0,fam,0.001983178561870685,6.223054387169265,6
7,7,1,fam,0.0019831392940333494,6.223074187820027,6
8,8,2,fam,0.0019831235873338238,6.223082107970554,6
9,9,3,fam,0.001983117304723677,6.223085276013201,6
10,10,4,fam,0.0019831147916907635,6.22308654322745,6
11,11,5,fam,0.001983113786479382,6.223087050112699,6
12,12,0,fam,0.00198331613840254,6.222985017843295,6
13,13,1,fam,0.001983315977552435,6.222985098944895,6
14,14,2,fam,0.0019833159132124005,6.222985131385533,6
15,15,3,fam,0.0019833158874763873,6.222985144361789,6
16,16,4,fam,0.0019833158771819827,6.22298514955229,6
17,17,5,fam,0.001983315873064221,6.222985151628491,6
18,18,0,fam,0.0019833167018974184,6.222984733725808,6
19,19,1,fam,0.0019833167012385765,6.222984734058,6
20,20,2,fam,0.0019833167009750395,6.222984734190877,6
21,21,3,fam,0.0019833167008696246,6.222984734244028,6
22,22,4,fam,0.0019833167008274587,6.222984734265288,6
23,23,5,fam,0.0019833167008105924,6.222984734273792,6
24,24,0,fam,0.0019833167042054936,6.222984732562063,6
25,25,1,fam,0.0019833167042027948,6.2229847325634235,6
26,26,2,fam,0.0019833167042017153,6.222984732563968,6
27,27,3,fam,0.0019833167042012834,6.222984732564186,6
28,28,4,fam,0.0019833167042011108,6.222984732564273,6
29,29,5,fam,0.001983316704201042,6.222984732564307,6
30,30,0,fam,0.001983316704214947,6.222984732557296,6
31,31,1,fam,0.001983316704214936,6.222984732557302,6
32,32,2,fam,0.0019833167042149313,6.222984732557304,6
33,33,3,fam,0.00198331670421493,6.222984732557305,6
34,34,4,fam,0.001983316704214929,6.222984732557306,6
35,35,5,fam,0.0019833167042149287,6.222984732557306,6
36,36,0,fam,0.001983316704214986,6.2229847325572765,6
37,37,1,fam,0.001983316704214986,6.2229847325572765,6
38,38,2,fam,0.001983316704214986,6.2229847325572765,6
39,39,3,fam,0.001983316704214986,6.2229847325572765,6
40,40,4,fam,0.001983316704214986,6.2229847325572765,6
41,41,5,fam,0.001983316704214986,6.2229847325572765,6
42,42,0,fam,0.001983316704214986,6.2229847325572765,6
43,43,1,fam,0.001983316704214986,6.2229847325572765,6
44,44,2,fam,0.001983316704214986,6.2229847325572765,6
45,45,3,fam,0.001983316704214986,6.2229847325572765,6
46,46,4,fam,0.001983316704214986,6.2229847325572765,6
47,47,5,fam,0.001983316704214986,6.2229847325572765,6
48,48,0,fam,0.001983316704214986,6.2229847325572765,6
49,49,1,fam,0.001983316704214986,6.2229847325572765,6
50,50,2,fam,0.001983316704214986,6.2229847325572765,6
51,51,3,fam,0.001983316704214986,6.2229847325572765,6
52,52,4,fam,0.001983316704214986,6.2229847325572765,6
53,53,5,fam,0.001983316704214986,6.2229847325572765,6
54,54,0,fam,0.001983316704214986,6.2229847325572765,6
55,55,1,fam,0.001983316704214986,6.2229847325572765,6
56,56,2,fam,0.001983316704214986,6.2229847325572765,6
57,57,3,fam,0.001983316704214986,6.2229847325572765,6
58,58,4,fam,0.001983316704214986,6.2229847325572765,6
59,59,5,fam,0.001983316704214986,6.2229847325572765,6
60,60,0,fam,0.001983316704214986,6.2229847325572765,6
61,61,1,fam,0.001983316704214986,6.2229847325572765,6
62,62,2,fam,0.001983316704214986,6.2229847325572765,6
63,63,3,fam,0.001983316704214986,6.2229847325572765,6
64,64,4,fam,0.001983316704214986,6.2229847325572765,6
65,65,5,fam,0.001983316704214986,6.2229847325572765,6
66,66,0,fam,0.001983316704214986,6.2229847325572765,6
67,67,1,fam,0.001983316704214986,6.2229847325572765,6
68,68,2,fam,0.001983316704214986,6.2229847325572765,6
69,69,3,fam,0.001983316704214986,6.2229847325572765,6
70,70,4,fam,0.001983316704214986,6.2229847325572765,6
71,71,5,fam,0.001983316704214986,6.2229847325572765,6
