,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.07692307692307693,2.5649493574615367,1,2.5494714582375964
1,1,1,fam,0.07684615384615386,2.56594985779512,1,2.5494714582375964
2,2,2,fam,0.0767693076923077,2.5669503581287034,1,2.5494714582375964
3,3,0,fam,0.0776905393846154,2.55502178726343,1,2.5494714582375964
4,4,1,fam,0.07761384684623078,2.556009428971175,1,2.5494714582375964
5,5,2,fam,0.07753723100038455,2.556997057973013,1,2.5494714582375964
6,6,0,fam,0.07845570176038917,2.5452211222607537,1,2.5494714582375964
7,7,1,fam,0.07837923906961877,2.5461961944790223,1,2.5494714582375964
8,8,3,nov,0.07630984185153418,2.572953360130205,1,2.5494714582375964
9,9,0,fam,0.07921857094375759,2.535544526035173,1,2.5494714582375964
10,10,1,fam,0.07914233741174789,2.5365073083113048,1,2.5494714582375964
11,11,2,fam,0.07806817911327024,2.550172742892016,1,2.5494714582375964
12,12,0,fam,0.07997915380742057,2.5259892556716896,1,2.5494714582375964
13,13,1,fam,0.07990314874738255,2.526940018383371,1,2.5494714582375964
14,14,2,fam,0.0788322097023996,2.5404336130663543,1,2.5494714582375964
0,0,0,fam,0.07692307692307693,2.5649493574615367,3,2.5301331094371395
1,1,1,fam,0.07684615384615386,2.56594985779512,3,2.5301331094371395
2,2,2,fam,0.0767693076923077,2.5669503581287034,3,2.5301331094371395
3,3,0,fam,0.0776905393846154,2.55502178726343,3,2.5301331094371395
4,4,1,fam,0.07761384684623078,2.556009428971175,3,2.5301331094371395
5,5,2,fam,0.07753723100038455,2.556997057973013,3,2.5301331094371395
6,6,0,fam,0.07845570176038917,2.5452211222607537,3,2.5301331094371395
7,7,1,fam,0.07837923906961877,2.5461961944790223,3,2.5301331094371395
8,8,2,fam,0.07830285284153918,2.5471712418912653,3,2.5301331094371395
9,9,0,fam,0.07921857094375759,2.535544526035173,3,2.5301331094371395
10,10,1,fam,0.07914233741174789,2.5365073083113048,3,2.5301331094371395
11,11,2,fam,0.07906618011327024,2.537470054256358,3,2.5301331094371395
12,12,0,fam,0.07997915380742057,2.5259892556716896,3,2.5301331094371395
13,13,1,fam,0.07990314874738255,2.526940018383371,3,2.5301331094371395
14,14,3,nov,0.0758531259230001,2.5789563621317058,3,2.5301331094371395
15,15,0,fam,0.08073745720348059,2.5165526576935973,3,2.5301331094371395
16,16,1,fam,0.0806616799306835,2.5174916624455497,3,2.5301331094371395
17,17,2,fam,0.07958797743515922,2.5308922347858167,3,2.5301331094371395
18,18,0,fam,0.08149348796350431,2.5072321642159685,3,2.5301331094371395
19,19,1,fam,0.08141793779526957,2.508159664215418,3,2.5301331094371395
20,20,2,fam,0.08034745318719808,2.521394883788849,3,2.5301331094371395
0,0,0,fam,0.07692307692307693,2.5649493574615367,8,2.483840027788484
1,1,1,fam,0.07684615384615386,2.56594985779512,8,2.483840027788484
2,2,2,fam,0.0767693076923077,2.5669503581287034,8,2.483840027788484
3,3,0,fam,0.0776905393846154,2.55502178726343,8,2.483840027788484
4,4,1,fam,0.07761384684623078,2.556009428971175,8,2.483840027788484
5,5,2,fam,0.07753723100038455,2.556997057973013,8,2.483840027788484
6,6,0,fam,0.07845570176038917,2.5452211222607537,8,2.483840027788484
7,7,1,fam,0.07837923906961877,2.5461961944790223,8,2.483840027788484
8,8,2,fam,0.07830285284153918,2.5471712418912653,8,2.483840027788484
9,9,0,fam,0.07921857094375759,2.535544526035173,8,2.483840027788484
10,10,1,fam,0.07914233741174789,2.5365073083113048,8,2.483840027788484
11,11,2,fam,0.07906618011327024,2.537470054256358,8,2.483840027788484
12,12,0,fam,0.07997915380742057,2.5259892556716896,8,2.483840027788484
13,13,1,fam,0.07990314874738255,2.526940018383371,8,2.483840027788484
14,14,2,fam,0.07982721969240458,2.5278907337850662,8,2.483840027788484
15,15,0,fam,0.08073745720348059,2.5165526576935973,8,2.483840027788484
16,16,1,fam,0.0806616799306835,2.5174916624455497,8,2.483840027788484
17,17,2,fam,0.08058597843515922,2.518430609427517,8,2.483840027788484
18,18,0,fam,0.08149348796350431,2.5072321642159685,8,2.483840027788484
19,19,1,fam,0.08141793779526957,2.508159664215418,8,2.483840027788484
20,20,2,fam,0.08134246317720306,2.509087096478123,8,2.483840027788484
21,21,0,fam,0.0822472528985842,2.498025289303739,8,2.483840027788484
22,22,1,fam,0.0821719291542792,2.498941529716008,8,2.483840027788484
23,23,2,fam,0.08209668073371852,2.4998576928938094,8,2.483840027788484
24,24,0,fam,0.08299875879939989,2.4889296255214526,8,2.483840027788484
25,25,1,fam,0.08292366080043191,2.489834843806928,8,2.483840027788484
26,26,2,fam,0.08284863789946288,2.490739975806416,8,2.483840027788484
27,27,0,fam,0.08374801243627933,2.4799428406626993,8,2.483840027788484
28,28,1,fam,0.08367313950608936,2.4808372668963363,8,2.483840027788484
29,29,3,nov,0.07472325920251682,2.593963867135459,8,2.483840027788484
30,30,0,fam,0.08449502055925978,2.471062674648133,8,2.483840027788484
31,31,1,fam,0.08442037202331647,2.4719465318225633,8,2.483840027788484
32,32,2,fam,0.08334779713590909,2.4847330992178627,8,2.483840027788484
33,33,0,fam,0.08523978989814865,2.4622869365817333,8,2.483840027788484
34,34,1,fam,0.08516536508394222,2.463160440894986,8,2.483840027788484
35,35,2,fam,0.08409600470454497,2.4757962196174947,8,2.483840027788484
0,0,0,fam,0.07692307692307693,2.5649493574615367,18,2.39907242548553
1,1,1,fam,0.07684615384615386,2.56594985779512,18,2.39907242548553
2,2,2,fam,0.0767693076923077,2.5669503581287034,18,2.39907242548553
3,3,0,fam,0.0776905393846154,2.55502178726343,18,2.39907242548553
4,4,1,fam,0.07761384684623078,2.556009428971175,18,2.39907242548553
5,5,2,fam,0.07753723100038455,2.556997057973013,18,2.39907242548553
6,6,0,fam,0.07845570176038917,2.5452211222607537,18,2.39907242548553
7,7,1,fam,0.07837923906961877,2.5461961944790223,18,2.39907242548553
8,8,2,fam,0.07830285284153918,2.5471712418912653,18,2.39907242548553
9,9,0,fam,0.07921857094375759,2.535544526035173,18,2.39907242548553
10,10,1,fam,0.07914233741174789,2.5365073083113048,18,2.39907242548553
11,11,2,fam,0.07906618011327024,2.537470054256358,18,2.39907242548553
12,12,0,fam,0.07997915380742057,2.5259892556716896,18,2.39907242548553
13,13,1,fam,0.07990314874738255,2.526940018383371,18,2.39907242548553
14,14,2,fam,0.07982721969240458,2.5278907337850662,18,2.39907242548553
15,15,0,fam,0.08073745720348059,2.5165526576935973,18,2.39907242548553
16,16,1,fam,0.0806616799306835,2.5174916624455497,18,2.39907242548553
17,17,2,fam,0.08058597843515922,2.518430609427517,18,2.39907242548553
18,18,0,fam,0.08149348796350431,2.5072321642159685,18,2.39907242548553
19,19,1,fam,0.08141793779526957,2.508159664215418,18,2.39907242548553
20,20,2,fam,0.08134246317720306,2.509087096478123,18,2.39907242548553
21,21,0,fam,0.0822472528985842,2.498025289303739,18,2.39907242548553
22,22,1,fam,0.0821719291542792,2.498941529716008,18,2.39907242548553
23,23,2,fam,0.08209668073371852,2.4998576928938094,18,2.39907242548553
24,24,0,fam,0.08299875879939989,2.4889296255214526,18,2.39907242548553
25,25,1,fam,0.08292366080043191,2.489834843806928,18,2.39907242548553
26,26,2,fam,0.08284863789946288,2.490739975806416,18,2.39907242548553
27,27,0,fam,0.08374801243627933,2.4799428406626993,18,2.39907242548553
28,28,1,fam,0.08367313950608936,2.4808372668963363,18,2.39907242548553
29,29,2,fam,0.08359834144882956,2.481731598217112,18,2.39907242548553
30,30,0,fam,0.08449502055925978,2.471062674648133,18,2.39907242548553
31,31,1,fam,0.08442037202331647,2.4719465318225633,18,2.39907242548553
32,32,2,fam,0.08434579813590909,2.4728302858615474,18,2.39907242548553
33,33,0,fam,0.08523978989814865,2.4622869365817333,18,2.39907242548553
34,34,1,fam,0.08516536508394222,2.463160440894986,18,2.39907242548553
35,35,2,fam,0.08509101469454998,2.4640338342352566,18,2.39907242548553
36,36,0,fam,0.08598232716258411,2.453613501955746,18,2.39907242548553
37,37,1,fam,0.08590812539962028,2.4544768630844986,18,2.39907242548553
38,38,2,fam,0.0858339978384194,2.4553401057695954,18,2.39907242548553
39,39,0,fam,0.08672263904209551,2.445040309995356,18,2.39907242548553
40,40,1,fam,0.08664865966188949,2.445893731354591,18,2.39907242548553
41,41,2,fam,0.08657475426106366,2.4467470271491534,18,2.39907242548553
42,42,0,fam,0.08746073220616371,2.4365653611348113,18,2.39907242548553
43,43,1,fam,0.08738697454223415,2.437409040124673,18,2.39907242548553
44,44,2,fam,0.08731329063596849,2.4382525867622213,18,2.39907242548553
45,45,0,fam,0.08819661330428111,2.4281867146172553,18,2.39907242548553
46,46,1,fam,0.0881230766921441,2.429020842857864,18,2.39907242548553
47,47,2,fam,0.08804961361661921,2.4298548322764755,18,2.39907242548553
48,48,0,fam,0.08893028896601156,2.4199024862110687,18,2.39907242548553
49,49,1,fam,0.08885697274317467,2.4207272497659833,18,2.39907242548553
50,50,2,fam,0.08878372983656058,2.4215518683325716,18,2.39907242548553
51,51,0,fam,0.08966176580105015,2.4117108460359926,18,2.39907242548553
52,52,1,fam,0.0895886693070064,2.4125264256249794,18,2.39907242548553
53,53,2,fam,0.08951564590945668,2.4133418543488236,18,2.39907242548553
54,54,0,fam,0.09039105039928264,2.403610016492766,18,2.39907242548553
55,55,1,fam,0.09031817297550464,2.404416587694478,18,2.39907242548553
56,56,2,fam,0.09024536842915039,2.4052230024306236,18,2.39907242548553
57,57,0,fam,0.09111814933084494,2.395598270290413,18,2.39907242548553
58,58,1,fam,0.09104549032077888,2.396396003735553,18,2.39907242548553
59,59,3,nov,0.07251376470494866,2.623978877142965,18,2.39907242548553
60,60,0,fam,0.09184306914618226,2.3876739285657105,18,2.39907242548553
61,61,1,fam,0.09177062789524201,2.3884629901212056,18,2.39907242548553
62,62,2,fam,0.09070025808555268,2.400195076379398,18,2.39907242548553
63,63,0,fam,0.09256581637610808,2.3798353590897134,18,2.39907242548553
64,64,1,fam,0.09249359223166934,2.380615910034397,18,2.39907242548553
65,65,2,fam,0.09142643032137002,2.3922206703179625,18,2.39907242548553
0,0,0,fam,0.07692307692307693,2.5649493574615367,38,2.254617775719412
1,1,1,fam,0.07684615384615386,2.56594985779512,38,2.254617775719412
2,2,2,fam,0.0767693076923077,2.5669503581287034,38,2.254617775719412
3,3,0,fam,0.0776905393846154,2.55502178726343,38,2.254617775719412
4,4,1,fam,0.07761384684623078,2.556009428971175,38,2.254617775719412
5,5,2,fam,0.07753723100038455,2.556997057973013,38,2.254617775719412
6,6,0,fam,0.07845570176038917,2.5452211222607537,38,2.254617775719412
