resampling_id,shift,coef
0,-0.07532226695996048,0.059479782254030014
1,-0.07475537545101717,0.059252487311530655
2,-0.07303399435301147,0.05856230019191751
3,-0.07056429724175245,0.05757207604137254
4,-0.07056761393967653,0.057573405870188214
5,-0.07557882855285855,0.05958265053056156
6,-0.07505237702796964,0.059371569984829925
7,-0.07276080789635742,0.058452766182363225
8,-0.07168382556701848,0.058020950512595676
9,-0.07470407414876687,0.059231918073217545
10,-0.08359352210104945,0.06279613896784997
11,-0.1066077186978952,0.07202367264867797
12,-0.07313517381384387,0.05860286805961209
13,-0.07406966664249454,0.05897755261636295
14,-0.07449362316772012,0.05914753782958833
15,-0.07530310729051437,0.05947210019159593
16,-0.07836962889436555,0.059767361257155704
17,-0.07445223165322186,0.05955273372256957
18,-0.07596337923151247,0.05957050358306725
19,-0.07422401485938358,0.05971789121041332
