exp_id,id_in_exp,yres,ypred,w
0,0,0.00017791491403495514,0.001561525048381464,0.05
0,1,0.000462181793503229,0.0024015862561158046,0.05
0,2,0.0009577628624037204,0.004352255939992645,0.05
0,3,0.0010602146776754829,0.00823906208851651,0.05
0,4,0.0005423027268393225,0.016012605838365633,0.05
1,0,1.2734893390851916e-27,-3.568598238924062e-14,0.05
1,1,0.00020943147573550288,0.009328252498903154,0.05
1,2,9.909839772473655e-05,0.0190451821852564,0.05
1,3,0.00010254732509620915,0.028373434684148373,0.05
1,4,1.6889105007303722e-05,0.03809036437049418,0.05
1,5,3.270257889882776e-05,0.04741861686938614,0.05
1,6,0.00039202704319210243,0.06179967280517793,0.05
2,0,0.00039355784651201077,0.007461707570659951,0.05
2,1,5.2387226827940584e-05,0.013962097898704309,0.05
2,2,2.686671498159999e-06,0.020539106920905405,0.05
2,3,0.00015219465787608388,0.02713671989939319,0.05
3,0,1.5650597129730276e-05,0.07234391644050202,0.05
3,1,1.7975187407541823e-05,0.07283971548662664,0.05
3,2,5.022547862268897e-06,0.07325889583859453,0.05
3,3,3.831697547960401e-06,0.07365747223427573,0.05
