resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,0.0002253213253778716,1.2517851409881756e-05,0.028140978110700886,0
1,0.00019768894246223923,1.0982719025679956e-05,0.02404921493919408,0
2,0.00019168126234583925,1.0648959019213291e-05,0.023304769415346815,0
3,0.00022005978875579794,1.2225543819766553e-05,0.026738718719587405,0
4,0.00025102351271309313,1.3945750706282952e-05,0.03763956262922853,0
5,0.00023926157263820283,1.3292309591011268e-05,0.02989353036788435,0
6,0.00024527845391939944,1.3626580773299969e-05,0.030146495659115907,0
7,0.0002447863812441752,1.3599243402454179e-05,0.029740497042997766,0
8,0.0002498950673871709,1.3883059299287273e-05,0.03041564413419308,0
9,0.0002487886844060049,1.3821593578111383e-05,0.03026742319273851,0
10,0.00021727398499435315,1.207077694413073e-05,0.0264402710536673,0
11,0.00022901027950482099,1.2722793305823387e-05,0.028275649215549054,0
12,0.00024803555969283957,1.3779753316268865e-05,0.03133276886153935,0
13,0.00025087563595330945,1.3937535330739414e-05,0.03205355417638187,0
14,0.0002420115478122153,1.3445085989567516e-05,0.031678184928214635,0
15,0.00024986493045141793,1.3881385025078773e-05,0.03718458998343501,0
16,0.00024969178140356015,1.387176563353112e-05,0.03433578074236119,0
17,0.0002506513159635884,1.3925073109088246e-05,0.036953907966394056,0
18,0.0002507400315112987,1.3930001750627708e-05,0.035492032767391435,0
0,0.0002253213253778716,1.2517851409881756e-05,0.028140978110700886,1
1,0.00018184063889119516,1.010225771617751e-05,0.021238145837335014,1
2,0.00017578889570843726,9.766049761579847e-06,0.020533015589775976,1
3,0.00020413060757714917,1.134058930984162e-05,0.02382530970034322,1
4,0.00023521913114768245,1.306772950820458e-05,0.033382219616090635,1
5,0.00022341280600684144,1.2411822555935635e-05,0.026733321802583265,1
6,0.00022940974780211575,1.274498598900643e-05,0.02703926866141063,1
7,0.00022887971153455846,1.2715539529697692e-05,0.026709132481909204,1
8,0.00023402971867301462,1.3001651037389702e-05,0.02736900174636668,1
9,0.00023309301623706012,1.2949612013170007e-05,0.027246136798998503,1
10,0.00020208109420298464,1.1226727455721369e-05,0.02362792005778153,1
11,0.0002131574155071422,1.1842078639285679e-05,0.025228700362603905,1
12,0.00023219746273717997,1.2899859040954442e-05,0.02807005157696124,1
13,0.00023508216317640653,1.306012017646703e-05,0.02872121788870283,1
14,0.00022632309509817785,1.2573505283232103e-05,0.02828334747634479,1
15,0.0002340617162622314,1.3003428681235077e-05,0.03334030688513554,1
16,0.00023388705924950567,1.2993725513861427e-05,0.03085354219383961,1
17,0.00023484670708226734,1.3047039282348186e-05,0.03314979306658127,1
18,0.00023493618605987493,1.3052010336659718e-05,0.03187699817028907,1
0,0.00019768894246223923,1.0982719025679956e-05,0.02404921493919408,2
1,0.00018184063889119516,1.010225771617751e-05,0.021238145837335014,2
2,0.00014793665525311575,8.218703069617541e-06,0.016922944211947195,2
3,0.00017617781894518295,9.78765660806572e-06,0.020134136165402175,2
4,0.00020760506859866874,1.1533614922148263e-05,0.028523370264242613,2
5,0.00019567837650729037,1.0871020917071687e-05,0.02286196184871471,2
6,0.00020162002944152082,1.1201112746751156e-05,0.023228744366509787,2
7,0.00020098491964739304,1.1165828869299613e-05,0.022962472288272088,2
8,0.0002062428268226992,1.1457934823483289e-05,0.023625606190872426,2
9,0.00020575893942814362,1.1431052190452424e-05,0.02355718530806979,2
10,0.0001760844283612845,9.782468242293584e-06,0.020166295413827508,2
11,0.00018541206079218022,1.0300670044010012e-05,0.021443336522505678,2
12,0.00020449134593294478,1.1360630329608043e-05,0.024121947712420433,2
13,0.00020749548050002988,1.1527526694446105e-05,0.02472184112029074,2
14,0.00019901822442466822,1.1056568023592679e-05,0.02422494732566754,2
15,0.0002064508044773939,1.1469489137632995e-05,0.02885036678348343,2
16,0.0002062720763608765,1.1459559797826471e-05,0.026698968357977238,2
17,0.00020723203007840527,1.1512890559911405e-05,0.028698696805473014,2
18,0.00020732356931049312,1.1517976072805174e-05,0.02760102341300417,2
0,0.00019168126234583925,1.0648959019213291e-05,0.023304769415346815,3
1,0.00017578889570843726,9.766049761579847e-06,0.020533015589775976,3
2,0.00014793665525311575,8.218703069617541e-06,0.016922944211947195,3
3,0.00016964443523983158,9.42469084665731e-06,0.019409916107643983,3
4,0.00020162714664369926,1.120150814687218e-05,0.027649235063775115,3
5,0.000189503648253236,1.052798045851311e-05,0.02214220127255323,3
6,0.00019535101609005374,1.0852834227225208e-05,0.022516396322251206,3
7,0.00019453709522914705,1.0807616401619281e-05,0.022250277704508145,3
8,0.00019995885945475283,1.1108825525264046e-05,0.02293699339161134,3
9,0.00020019228082003945,1.112179337889108e-05,0.02295029139740227,3
10,0.00017260236608474528,9.589020338041404e-06,0.019794175945725755,3
11,0.0001792200343787423,9.956668576596794e-06,0.020733881805516136,3
12,0.00019836100479477784,1.1020055821932102e-05,0.02339619404433033,3
13,0.0002015554780061819,1.1197526555898996e-05,0.024007395737264726,3
14,0.00019352863492633175,1.0751590829240652e-05,0.023542819652081257,3
15,0.00020047798381858607,1.1137665767699226e-05,0.028144406164516692,3
16,0.00020029266090422628,1.1127370050234794e-05,0.026019383514723483,3
17,0.0002012531103807121,1.1180728354484004e-05,0.027995680786108246,3
18,0.0002013479845608825,1.118599914227125e-05,0.026912670891905112,3
0,0.00022005978875579794,1.2225543819766553e-05,0.026738718719587405,4
1,0.00020413060757714917,1.134058930984162e-05,0.02382530970034322,4
2,0.00017617781894518295,9.78765660806572e-06,0.020134136165402175,4
3,0.00016964443523983158,9.42469084665731e-06,0.019409916107643983,4
