,n_fam,nt_norm,steady
0,1,4.298864536446779,1.690029230992231
1,3,6.611545551789418,1.5173978792819858
2,8,11.981721800343239,1.49734578980915
3,18,22.682064474481855,1.4972514338325082
4,38,44.08256111293243,1.4972514317058743
