outer_resampling_id,train_mse
0,1.869904039456191e-05
1,1.8894662028160667e-05
2,1.879981684815286e-05
3,1.868500160145518e-05
4,1.885946620794765e-05
5,1.8912144755266572e-05
6,1.7336152786057048e-05
7,1.7065838096742888e-05
8,1.577180908958272e-05
9,1.5316814411802954e-05
10,1.5634567732823698e-05
11,1.5839075547332427e-05
12,1.8833813641601797e-05
13,1.8527219239107165e-05
14,1.835697342303888e-05
15,1.796638699467348e-05
16,1.8738227218698422e-05
17,1.88498107085765e-05
18,1.890498552458324e-05
19,1.885249634678481e-05
