,n_fam,nt_norm,steady
0,1,10.021188160502797,2.7460884900338396
1,3,17.25385775649927,2.7372557199929837
2,8,35.31345618558673,2.737249355794564
3,18,71.43264031536489,2.737249355794473
4,38,143.67100857492105,2.737249355794473
