resampling_id,train_rss,train_mse,train_nmse
0,0.00024504029223719476,1.2896857486168146e-05,0.02977134095891502
1,0.00022950598350235442,1.20792622895976e-05,0.026781355519166022
2,0.00020277007740302562,1.0672109337001349e-05,0.023162981081600573
3,0.0001969887722221282,1.0367830116954116e-05,0.022525359308206584
4,0.0002243791142694304,1.1809427066812126e-05,0.025631810375242987
5,0.0002551002863324765,1.3426330859604027e-05,0.03496983199952161
6,0.00024394582133892715,1.2839253754680376e-05,0.028475757702262808
7,0.00024964032654198597,1.3138964554841367e-05,0.028740699769390074
8,0.00024916240915814393,1.3113811008323364e-05,0.02845407367322654
9,0.0002540150731854064,1.3369214378179285e-05,0.029087548872274795
10,0.0002530047998285053,1.3316042096237123e-05,0.028955579338177294
11,0.00022311855077254046,1.1743081619607394e-05,0.02554362357700705
12,0.0002330763189349883,1.226717468078886e-05,0.026935094477740222
13,0.0002519054254316078,1.3258180285874096e-05,0.02968531111565733
14,0.0002550257568095218,1.3422408253132727e-05,0.03035151065967005
15,0.0002471584988525774,1.3008342044872494e-05,0.030045935607411204
16,0.0002540554084000477,1.3371337284213037e-05,0.03550282437878758
17,0.00025384352915725785,1.3360185745118834e-05,0.032855902802579155
18,0.00025473534401930064,1.3407123369436876e-05,0.03527722843237944
19,0.0002548450236194466,1.3412895979970873e-05,0.03392741919816935
