outer_resampling_id,train_mse
0,8.774160191005227e-06
1,8.127594785197447e-06
2,7.291295539431735e-06
3,7.783804604447103e-06
4,9.150301535316495e-06
5,9.258312589595847e-06
6,7.731948475820303e-06
7,8.905751166335976e-06
8,9.076202799550217e-06
9,9.249448407511201e-06
10,8.943261035943536e-06
11,7.558449799548473e-06
12,8.838240580986716e-06
13,9.175028393066946e-06
14,9.237807350057659e-06
15,9.248815168835885e-06
16,9.102306238660028e-06
17,9.214231821450264e-06
18,9.250022157194497e-06
19,9.183107287752155e-06
