outer_resampling_id,train_mse
0,2.4656652543411594e-06
1,3.0148301195698495e-06
2,3.21099149354403e-06
3,3.025501379170099e-06
4,3.095043948668417e-06
5,3.233760291356312e-06
6,2.98425221098527e-06
7,3.190003207796834e-06
8,3.126341222279389e-06
9,2.947817531352093e-06
10,2.9769785222762143e-06
11,2.9596707840152107e-06
12,3.141471438217291e-06
13,3.1756713461212887e-06
14,3.228516736682778e-06
15,3.231838835369946e-06
16,2.6330125881562377e-06
17,3.205532577578873e-06
18,3.2243053582480455e-06
19,2.9005959316669745e-06
