,n_fam,nt_norm,steady
0,1,11.426398505998518,2.7457374846788274
1,3,11.434940814816843,2.73726073912764
2,8,11.434946957161118,2.737254644612284
3,18,11.434946957161207,2.737254644612197
4,38,11.434946957161207,2.737254644612197
