outer_resampling_id,resampling_id,gid,train_mse,test_mse
13,6,70,8.78907057835826e-07,3.540313079175127e-05
13,7,70,9.820109077498532e-07,1.2745980174053651e-06
13,8,70,9.424221403760262e-07,1.5324353196237795e-05
13,9,70,9.379961064267528e-07,1.723018559636113e-05
13,10,70,9.714854303005e-07,5.179781258706965e-06
13,11,70,9.812980799900932e-07,1.62443757753348e-06
13,12,70,8.697794922705227e-07,4.066659749390998e-05
13,13,70,9.608682844973472e-07,8.326967786749399e-06
13,14,70,9.821783396145889e-07,1.171983191314733e-06
13,15,224,4.3271182734239123e-07,0.0002720534653395
13,16,70,9.359779554860244e-07,2.14957995913708e-05
13,17,70,9.836302212509289e-07,9.090922438427654e-07
13,18,70,7.784362292236149e-07,8.982695128635868e-05
14,0,70,9.627181657811423e-07,4.449731338196933e-08
14,1,70,9.597690851116763e-07,1.0436608068129231e-06
14,2,70,9.578622127876965e-07,1.7572901071963686e-06
14,3,70,9.620305783315954e-07,3.0006698567281546e-07
14,4,70,9.034880774612004e-07,2.2090756007554187e-05
14,5,70,9.628512555169455e-07,6.787935369060416e-10
14,6,70,8.580624051152112e-07,3.472828641727207e-05
14,7,70,9.59709436233579e-07,1.0766713128834805e-06
14,8,70,9.22115525293039e-07,1.441316422630217e-05
14,9,70,9.18120550690674e-07,1.61447415903792e-05
14,10,70,9.502787953313952e-07,4.5712819707409575e-06
14,11,70,9.593578795699215e-07,1.2803250513504044e-06
14,12,70,8.428309953068093e-07,4.209134214013693e-05
14,13,70,9.608682844973472e-07,6.652496419787427e-07
14,14,70,9.589636833229e-07,1.2825546449188256e-06
14,15,70,4.3400992461452573e-07,0.0002298164349588
14,16,70,9.131825576387082e-07,2.145955943290018e-05
14,17,70,9.606924886999855e-07,9.343680071409056e-07
14,18,70,7.545135964450054e-07,9.02788732549576e-05
15,0,70,9.837608550979293e-07,2.7127148668445913e-08
15,1,70,9.812149441764162e-07,8.887972441512328e-07
15,2,70,9.779849435869349e-07,2.059958041392039e-06
15,3,70,9.825614148903751e-07,4.66628859647077e-07
15,4,70,9.283300389094212e-07,2.0611753494375848e-05
15,5,70,9.838412056617183e-07,6.747130416141026e-10
15,6,70,8.771040996744634e-07,3.536190317688651e-05
15,7,70,9.8013909579971e-07,1.267469251883619e-06
15,8,70,9.406564780926642e-07,1.5258711392925032e-05
15,9,70,9.362634262727668e-07,1.7143189261875264e-05
15,10,70,9.696638382915508e-07,5.1453624257327e-06
15,11,70,9.794412069050745e-07,1.6092705059686949e-06
15,12,5,8.676942037396741e-07,7.326619659539613e-05
15,13,70,9.821783396145889e-07,5.576841912202146e-07
15,14,70,9.589636833229e-07,8.327715983832107e-06
15,15,70,4.5730534372805653e-07,0.0002287943221926
15,16,70,9.340906662583004e-07,2.149488593970612e-05
