Unnamed: 0,cdens,knum,type_complex,k_alph,num_complex,grid_id,save_path,grid_id_old,jack_mse_mean,jack_mse_std,jack_mse_se
6,32,6,8,0.01,2.6666666666666665,222,,6,4.0483560186415164e-05,2.240011188983402e-06,2.240011188983402e-06
7,32,6,8,0.1,2.6666666666666665,223,,7,1.2736158324430431e-06,1.0741959295871507e-07,1.0741959295871507e-07
0,32,6,8,0.2,2.6666666666666665,224,,0,1.0447566411606352e-06,1.2621062799932533e-07,1.2621062799932533e-07
1,32,6,8,0.3,2.6666666666666665,225,,1,1.0544516246258717e-06,1.3388339662363043e-07,1.3388339662363043e-07
2,32,6,8,0.4,2.6666666666666665,226,,2,1.1206390484553496e-06,1.4091634106972466e-07,1.4091634106972466e-07
3,32,6,8,0.5,2.6666666666666665,227,,3,1.2217921492802939e-06,1.4833438045288473e-07,1.4833438045288473e-07
4,32,6,8,0.6,2.6666666666666665,228,,4,1.3700637998622468e-06,1.5643420129150295e-07,1.5643420129150295e-07
5,32,6,8,0.7,2.6666666666666665,229,,5,1.6071709764661813e-06,1.6699325335914434e-07,1.6699325335914434e-07
6,32,6,8,0.8,2.6666666666666665,230,,6,2.0025149971220375e-06,1.8259925870288543e-07,1.8259925870288543e-07
7,32,6,8,0.9,2.6666666666666665,231,,7,2.6860900826109507e-06,1.9590640096425373e-07,1.9590640096425373e-07
0,32,6,8,0.99,2.6666666666666665,232,,0,4.258567180019708e-06,2.28132619843907e-07,2.28132619843907e-07
1,32,6,8,0.999,2.6666666666666665,233,,1,4.604542939692751e-06,2.3652848905995724e-07,2.3652848905995724e-07
2,32,8,8,0.001,2.6666666666666665,234,,2,2.6293010486749717e-05,1.9742313164959642e-06,1.9742313164959642e-06
3,32,8,8,0.01,2.6666666666666665,235,,3,4.0378481569964467e-05,2.2485155503692657e-06,2.2485155503692657e-06
4,32,8,8,0.1,2.6666666666666665,236,,4,1.3388118613688017e-06,1.0749817942525833e-07,1.0749817942525833e-07
5,32,8,8,0.2,2.6666666666666665,237,,5,1.0753711692891775e-06,1.2174687336607197e-07,1.2174687336607197e-07
6,32,8,8,0.3,2.6666666666666665,238,,6,1.031876242134713e-06,1.280075853713653e-07,1.280075853713653e-07
7,32,8,8,0.4,2.6666666666666665,239,,7,1.072256580497581e-06,1.3352730105224455e-07,1.3352730105224455e-07
0,32,8,8,0.5,2.6666666666666665,240,,0,1.146517679516086e-06,1.3932358959246037e-07,1.3932358959246037e-07
1,32,8,8,0.6,2.6666666666666665,241,,1,1.2410915841038414e-06,1.4532522323723675e-07,1.4532522323723675e-07
2,32,8,8,0.7,2.6666666666666665,242,,2,1.3936152911214145e-06,1.5219956118903536e-07,1.5219956118903536e-07
3,32,8,8,0.8,2.6666666666666665,243,,3,1.6933674541947694e-06,1.6432671930527975e-07,1.6432671930527975e-07
4,32,8,8,0.9,2.6666666666666665,244,,4,2.232130366193555e-06,1.774229450697205e-07,1.774229450697205e-07
5,32,8,8,0.99,2.6666666666666665,245,,5,3.591775357528896e-06,2.044402012787908e-07,2.044402012787908e-07
6,32,8,8,0.999,2.6666666666666665,246,,6,3.906784805120212e-06,2.1942630215178296e-07,2.1942630215178296e-07
7,32,10,8,0.001,2.6666666666666665,247,,7,2.6335244425476977e-05,1.97644493981641e-06,1.97644493981641e-06
0,32,10,8,0.01,2.6666666666666665,248,,0,4.036582814053184e-05,2.2487225695027486e-06,2.2487225695027486e-06
1,32,10,8,0.1,2.6666666666666665,249,,1,1.326790336933812e-06,1.0894811450813305e-07,1.0894811450813305e-07
2,32,10,8,0.2,2.6666666666666665,250,,2,1.0679265447279726e-06,1.238758943291379e-07,1.238758943291379e-07
3,32,10,8,0.3,2.6666666666666665,251,,3,1.0350914801742587e-06,1.2970661149859994e-07,1.2970661149859994e-07
4,32,10,8,0.4,2.6666666666666665,252,,4,1.0761650955268476e-06,1.3341722469740993e-07,1.3341722469740993e-07
5,32,10,8,0.5,2.6666666666666665,253,,5,1.1406143264291088e-06,1.3891007209483988e-07,1.3891007209483988e-07
6,32,10,8,0.6,2.6666666666666665,254,,6,1.2411608482808972e-06,1.45846697897529e-07,1.45846697897529e-07
7,32,10,8,0.7,2.6666666666666665,255,,7,1.398281404694919e-06,1.532960116195372e-07,1.532960116195372e-07
0,32,10,8,0.8,2.6666666666666665,256,,0,1.7021510183964463e-06,1.632525342257024e-07,1.632525342257024e-07
1,32,10,8,0.9,2.6666666666666665,257,,1,2.2889330615737926e-06,1.7750400797094537e-07,1.7750400797094537e-07
2,32,10,8,0.99,2.6666666666666665,258,,2,3.86306720237393e-06,2.1555803502628404e-07,2.1555803502628404e-07
3,32,10,8,0.999,2.6666666666666665,259,,3,4.142935927129395e-06,2.2529230840338256e-07,2.2529230840338256e-07
