outer_resampling_id,train_mse
0,1.7076767780246285e-05
1,1.7149075600923225e-05
2,1.7030409838888265e-05
3,1.6990472042167448e-05
4,1.7143647576860616e-05
5,1.7151215000773365e-05
6,1.5553400744330185e-05
7,1.5475827856726944e-05
8,1.4356414040423574e-05
9,1.4010205258714024e-05
10,1.4359309930265237e-05
11,1.4598513427046788e-05
12,1.7034386848368243e-05
13,1.6673492329987933e-05
14,1.6473179203726507e-05
15,1.6031054575722755e-05
16,1.6884225086440168e-05
17,1.7094354978035172e-05
18,1.714711323689863e-05
19,1.7049408479976263e-05
