,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.00019948134849391582,8.519789817263504,1,7.796233987840533
1,1,1,fam,0.0001994316198833325,8.520039137866156,1,7.796233987840533
2,2,2,fam,0.00019939185484272966,8.520238549602198,1,7.796233987840533
3,3,0,fam,0.0003588480976066826,7.93261138546303,1,7.796233987840533
4,4,1,fam,0.00035880231786297343,7.932738967758767,1,7.796233987840533
5,5,2,fam,0.0003587657024771975,7.932841021877039,1,7.796233987840533
6,6,0,fam,0.00044036887988699644,7.727897818902716,1,7.796233987840533
7,7,1,fam,0.0004403401230474834,7.727963122741844,1,7.796233987840533
8,8,3,nov,0.00019927458376170593,8.520826866415705,1,7.796233987840533
9,9,0,fam,0.00048208788257744675,7.637384131534733,1,7.796233987840533
10,10,1,fam,0.0004820717662770361,7.637417562306144,1,7.796233987840533
11,11,2,fam,0.00032265546134019855,8.038925487210262,1,7.796233987840533
12,12,0,fam,0.000503442866855577,7.5940403242290415,1,7.796233987840533
13,13,1,fam,0.000503434250354391,7.5940574395275,1,7.796233987840533
14,14,2,fam,0.0004218170703976539,7.770938820378963,1,7.796233987840533
0,0,0,fam,0.00019948134849391582,8.519789817263504,3,7.608514023291718
1,1,1,fam,0.0001994316198833325,8.520039137866156,3,7.608514023291718
2,2,2,fam,0.00019939185484272966,8.520238549602198,3,7.608514023291718
3,3,0,fam,0.0003588480976066826,7.93261138546303,3,7.608514023291718
4,4,1,fam,0.00035880231786297343,7.932738967758767,3,7.608514023291718
5,5,2,fam,0.0003587657024771975,7.932841021877039,3,7.608514023291718
6,6,0,fam,0.00044036887988699644,7.727897818902716,3,7.608514023291718
7,7,1,fam,0.0004403401230474834,7.727963122741844,3,7.608514023291718
8,8,2,fam,0.00044031712027986546,7.728015362742815,3,7.608514023291718
9,9,0,fam,0.00048208788257744675,7.637384131534733,3,7.608514023291718
10,10,1,fam,0.0004820717662770361,7.637417562306144,3,7.608514023291718
11,11,2,fam,0.00048205887401251763,7.637444306118612,3,7.608514023291718
12,12,0,fam,0.000503442866855577,7.5940403242290415,3,7.608514023291718
13,13,1,fam,0.000503434250354391,7.5940574395275,3,7.608514023291718
14,14,3,nov,0.00019924386466832524,8.520981032896895,3,7.608514023291718
15,15,0,fam,0.0005143752704302387,7.572557460787778,3,7.608514023291718
16,16,1,fam,0.0005143707631320234,7.572566223491241,3,7.608514023291718
17,17,2,fam,0.0003549763255995001,7.943459459164744,3,7.608514023291718
18,18,0,fam,0.0005199723076430024,7.561735002339562,3,7.608514023291718
19,19,1,fam,0.0005199699748351974,7.561739488757403,3,7.608514023291718
20,20,2,fam,0.0004383611194316785,7.732467513691171,3,7.608514023291718
0,0,0,fam,0.00019948134849391582,8.519789817263504,8,7.552483323074221
1,1,1,fam,0.0001994316198833325,8.520039137866156,8,7.552483323074221
2,2,2,fam,0.00019939185484272966,8.520238549602198,8,7.552483323074221
3,3,0,fam,0.0003588480976066826,7.93261138546303,8,7.552483323074221
4,4,1,fam,0.00035880231786297343,7.932738967758767,8,7.552483323074221
5,5,2,fam,0.0003587657024771975,7.932841021877039,8,7.552483323074221
6,6,0,fam,0.00044036887988699644,7.727897818902716,8,7.552483323074221
7,7,1,fam,0.0004403401230474834,7.727963122741844,8,7.552483323074221
8,8,2,fam,0.00044031712027986546,7.728015362742815,8,7.552483323074221
9,9,0,fam,0.00048208788257744675,7.637384131534733,8,7.552483323074221
10,10,1,fam,0.0004820717662770361,7.637417562306144,8,7.552483323074221
11,11,2,fam,0.00048205887401251763,7.637444306118612,8,7.552483323074221
12,12,0,fam,0.000503442866855577,7.5940403242290415,8,7.552483323074221
13,13,1,fam,0.000503434250354391,7.5940574395275,8,7.552483323074221
14,14,2,fam,0.0005034273573657999,7.594071131555358,8,7.552483323074221
15,15,0,fam,0.0005143752704302387,7.572557460787778,8,7.552483323074221
16,16,1,fam,0.0005143707631320234,7.572566223491241,8,7.552483323074221
17,17,2,fam,0.0005143671573503249,7.572573233598726,8,7.552483323074221
18,18,0,fam,0.0005199723076430024,7.561735002339562,8,7.552483323074221
19,19,1,fam,0.0005199699748351974,7.561739488757403,8,7.552483323074221
20,20,2,fam,0.0005199681086040242,7.561743077877184,8,7.552483323074221
21,21,0,fam,0.0005228378980565336,7.5562390882972705,8,7.552483323074221
22,22,1,fam,0.0005228366970870768,7.5562413853205745,8,7.552483323074221
23,23,2,fam,0.0005228357363154839,7.556243222935419,8,7.552483323074221
