resampling_id,shift,coef,outer_resampling_id
0,0.0477089010458773,0.011592526787556373,0
1,0.04804467010398482,0.011438774354861365,0
2,0.04838674475262661,0.011282134521255474,0
3,0.04822977764639024,0.011354011526757296,0
4,0.04750862977077547,0.01168423325961604,0
5,0.04776915452843472,0.011564936039398212,0
6,0.04789100512465184,0.011509139279269933,0
7,0.048072450854026505,0.011426053236587177,0
8,0.04773583667337184,0.011580192660413166,0
9,0.04662889099426186,0.012087075551837571,0
10,0.04372872014589646,0.013415096441197035,0
11,0.04790407147961663,0.011503156048195538,0
12,0.04762118256634862,0.011632694067102201,0
13,0.04737289250036065,0.011746388884232819,0
14,0.04691043911084123,0.011958151498832927,0
15,0.04478594942416228,0.01173049782113892,0
16,0.048541073853201805,0.011678799680881364,0
17,0.0472255557968674,0.011682388246134056,0
18,0.04932609559477326,0.011715680436214956,0
0,0.0477089010458773,0.011592526787556373,1
1,0.048179592542696784,0.011376991850856891,1
2,0.04852446536017061,0.011219070704233527,1
3,0.04837304168462935,0.011288409310397277,1
4,0.047641629848285044,0.011623331026453248,1
5,0.04790318867457269,0.011503560294566135,1
6,0.048029379934975525,0.011445775895428412,1
7,0.04821738834333256,0.011359684728139387,1
8,0.04788938081071839,0.011509883070910953,1
9,0.04679256286530644,0.01201212835902987,1
10,0.04391483747954751,0.013329871218310675,1
11,0.048040299845021506,0.011440775545652768,1
12,0.04775818817479725,0.011569957656217388,1
13,0.04751109600232759,0.011683103944416885,1
14,0.04704996441524091,0.011894261290798652,1
15,0.04492705383343369,0.011669526017334586,1
16,0.0486764893186308,0.011617876895189271,1
17,0.04735579462267513,0.011621465948307078,1
18,0.04945174608710716,0.011654700892257477,1
0,0.04804467010398482,0.011438774354861365,2
1,0.048179592542696784,0.011376991850856891,2
2,0.04887365627699136,0.011059172251294498,2
3,0.04873604439225725,0.011122186282917487,2
4,0.04797680314065949,0.011469851401596119,2
5,0.04824157680106522,0.011348608560965133,2
6,0.04837910571726698,0.01128563252156737,2
7,0.04858429224493171,0.011191675300010076,2
8,0.048277424260682836,0.011332193605539503,2
9,0.047203401334453894,0.011824000797687136,2
10,0.04437312621624613,0.013120015645134018,2
11,0.04838458316405118,0.011283124337005136,2
12,0.04810380411890776,0.011411696223538974,2
13,0.04785918262894844,0.011523711158395436,2
14,0.047400314372024376,0.011733832100409092,2
15,0.04528241388407101,0.011515973457217986,2
16,0.049017777675408686,0.011464332856823172,2
17,0.047684019053076974,0.01146793119107154,2
18,0.049768255666338426,0.011501095367589847,2
0,0.04838674475262661,0.011282134521255474,3
1,0.04852446536017061,0.011219070704233527,3
2,0.04887365627699136,0.011059172251294498,3
3,0.04911422342214764,0.010949013846578043,3
4,0.04831755250586338,0.011313818430200046,3
5,0.04858843490974528,0.011189778327142732,3
6,0.048739336030468525,0.011120679004714472,3
7,0.04896495175660892,0.011017367023128518,3
8,0.04867695854757852,0.011149242356542615,3
9,0.04761323320177789,0.011636334170654372,3
10,0.04478790478602315,0.012930083867344804,3
11,0.04873913390778933,0.011120771558965304,3
12,0.048456779420492896,0.011250064858201594,3
13,0.04821210063761822,0.011362106028129119,3
14,0.04775053052689916,0.011573464179420232,3
15,0.04564257789433285,0.011360345086109957,3
16,0.049364874681989315,0.011308175534029276,3
17,0.04801774937641879,0.011311820921906966,3
18,0.05008936641507855,0.01134525684555701,3
0,0.04822977764639024,0.011354011526757296,4
1,0.04837304168462935,0.011288409310397277,4
2,0.04873604439225725,0.011122186282917487,4
3,0.04911422342214764,0.010949013846578043,4
4,0.0481577687558989,0.0113869852085823,4
5,0.04843928122084956,0.011258077480859873,4
6,0.04859183543754545,0.011188221187170765,4
7,0.048820618987931066,0.0110834586231911,4
8,0.0485086853478645,0.011226296549562143,4
9,0.04737395507312598,0.01174590232019827,4
10,0.04432292128977624,0.013143005046306154,4
11,0.04859408988577548,0.011187188849939642,4
12,0.04829811459996951,0.011322719266192865,4
13,0.048040733189752216,0.011440577112220822,4
14,0.04755585106701607,0.011662610096323604,4
15,0.04546829848501909,0.011435651945808287,4
16,0.049202736401483274,0.011381120789465684,4
17,0.047861466784467496,0.01138492580866389,4
18,0.04993554405240778,0.011419908503118354,4
0,0.04750862977077547,0.01168423325961604,5
1,0.047641629848285044,0.011623331026453248,5
2,0.04797680314065949,0.011469851401596119,5
3,0.04831755250586338,0.011313818430200046,5
4,0.0481577687558989,0.0113869852085823,5
5,0.04770167090630778,0.011595837549881537,5
6,0.04782136935779119,0.01154102628106145,5
7,0.04799956433917413,0.011459428792489729,5
8,0.04765854487362949,0.011615585445873348,5
9,0.04654620259647879,0.012124939500309968,5
10,0.04363375439547158,0.013458582327695423,5
11,0.047835516623591055,0.011534548088743888,5
12,0.047552171554332084,0.011664294986615415,5
13,0.047303220741055314,0.011778292367370042,5
14,0.04683999126064641,0.01199041036272776,5
15,0.04471481803500513,0.01176123399108867,5
16,0.04847283633471059,0.011709499421874993,5
17,0.047159925105215675,0.011713088557800743,5
18,0.04926276157766542,0.011746417120238214,5
0,0.04776915452843472,0.011564936039398212,6
1,0.04790318867457269,0.011503560294566135,6
2,0.04824157680106522,0.011348608560965133,6
3,0.04858843490974528,0.011189778327142732,6
4,0.04843928122084956,0.011258077480859873,6
5,0.04770167090630778,0.011595837549881537,6
6,0.04809265158427247,0.011416803094733615,6
7,0.048284074906770405,0.01132914819980522,6
8,0.047959305007056065,0.011477863994013994,6
9,0.04686443572698653,0.011979216966329346,6
10,0.043988218623627784,0.01329626916611482,6
11,0.04810260772903897,0.011412244063932068,6
12,0.047820282244926696,0.011541524082283726,6
13,0.04757322790307708,0.011654653047416303,6
14,0.047111729201469776,0.011865978499671003,6
15,0.04499054206718471,0.011642092486716065,6
