exp_id,id_in_exp,yres,ypred,w
0,0,0.00015176297978786114,0.0025807881831725475,0.05
0,1,0.00035625596700015035,0.005025255842789542,0.05
0,2,0.0006422752274050388,0.009956850483709824,0.05
0,3,0.0005545862393286302,0.017250345239714658,0.05
0,4,0.00013089632495248493,0.027859006819664436,0.05
1,0,5.652436916240288e-08,-0.000237748541872296,0.05
1,1,0.0002628523568773853,0.007587277931285406,0.05
1,2,7.228462242677233e-05,0.020497963630589887,0.05
1,3,6.472414886701794e-05,0.030454868001889717,0.05
1,4,5.02414959554544e-06,0.039958538513481565,0.05
1,5,4.944122598014274e-05,0.04873144551142528,0.05
1,6,0.0003993528354665828,0.061983814337272625,0.05
2,0,0.00014427230380893098,0.015288659366709687,0.05
2,1,7.671964544900788e-06,0.018430168859857918,0.05
2,2,8.423763087558947e-06,0.021802371976084207,0.05
2,3,0.00011332200757786552,0.02544528100041824,0.05
3,0,6.176078346977863e-05,0.06844119707145048,0.05
3,1,9.348490638790029e-06,0.0716575301533738,0.05
3,2,7.341583134248516e-07,0.07464316961221905,0.05
3,3,3.201413140265906e-05,0.07735810316295656,0.05
