,time_step,stimulus,type,familiarity,novelty,n_im
0,0,0,fam,0.07692307692307693,2.5649493574615367,3
1,1,1,fam,0.07615384615384616,2.5749996933150383,3
2,2,2,fam,0.07539230769230769,2.58505002916854,3
3,3,0,fam,0.0844393846153846,2.4717213438615366,3
4,4,1,fam,0.08369300076923077,2.4805999278120754,3
5,5,2,fam,0.08295408076153844,2.4894680681182657,3
6,6,0,fam,0.09173245045292307,2.38887908606045,3
7,7,1,fam,0.09100823495338384,2.3968052825663926,3
8,8,2,fam,0.09029126160883998,2.4047145939080043,3
9,9,0,fam,0.0988089049420208,2.3145675472977554,3
10,10,1,fam,0.09810619936703338,2.321704720044264,3
11,11,2,fam,0.09741052084779582,2.3288210572492334,3
12,12,0,fam,0.10567518165633782,2.2473852135211767,3
13,13,1,fam,0.10499334713963311,2.2538582914069023,3
14,14,2,fam,0.10431833096809544,2.260308180087309,3
15,15,0,fam,0.11233752308596293,2.1862473404922658,3
16,16,1,fam,0.11167593973623886,2.192153996858931,3
17,17,2,fam,0.11102097222001203,2.1980361565974853,3
18,18,0,fam,0.11880198631278674,2.130297152388765,3
19,19,1,fam,0.11816005265013282,2.1357151951757265,3
20,20,2,fam,0.11752453832410545,2.141108130400395,3
21,21,0,fam,0.12507444851731067,2.078846130833574,3
22,22,1,fam,0.12445158092637121,2.0838385469437086,3
23,23,2,fam,0.1238349420113412,2.088805712906492,3
24,24,0,fam,0.13116061232189802,2.0313326585056233,3
25,25,1,fam,0.13055624452127707,2.0359511525697713,3
26,26,2,fam,0.12995792039866233,2.0405445701662837,3
27,27,0,fam,0.13706601097532534,1.9872926372610642,3
28,28,1,fam,0.13647959350275063,1.9915801736814318,3
29,29,2,fam,0.13589904020490168,1.9958430203599,3
30,30,0,fam,0.14279601338334721,1.9463381469499161,3
31,31,1,fam,0.14222701309612545,1.9503308141399165,3
32,32,2,fam,0.14166370281177593,1.9542993202733245,3
33,33,0,fam,0.14835582898984842,1.9081416408712943,3
34,34,1,fam,0.14780372858015745,1.9118700435862535,3
35,35,2,fam,0.14725714917456337,1.9155749063586363,3
36,36,0,fam,0.15375051251302094,1.8724240388830433,3
37,37,1,fam,0.1532148100375982,1.8759143550843158,3
38,38,2,fam,0.15268446458692966,1.8793818100672812,3
39,39,0,fam,0.1589849685408717,1.838945618709649,3
40,40,1,fam,0.1584651769646715,1.842220413496118,3
41,41,2,fam,0.15795058330423326,1.8454730587732566,3
42,42,0,fam,0.16406395599023932,1.8074989516284004,3
43,43,1,fam,0.16355960274364376,1.8105778122998228,3
44,44,2,fam,0.16306029302951422,1.8136352506834024,3
45,45,0,fam,0.1689920924333732,1.7779033554888353,3
46,46,1,fam,0.1685027189825548,1.7808033929249267,3
47,47,2,fam,0.1680182392662446,1.7836827384108753,3
48,48,0,fam,0.1737738582960096,1.7500004900300625,3
49,49,1,fam,0.17329901972605394,1.752736738790978,3
50,50,2,fam,0.17282892954179785,1.755453020294883,3
51,51,0,fam,0.17841360093075984,1.7236508233411072,3
52,52,1,fam,0.17795286554117043,1.726236564086353,3
53,53,3,nov,0.04515667553365262,3.097617157697114,3
54,54,0,fam,0.18291553856951534,1.6987307705536037,3
55,55,1,fam,0.18246848748173214,1.7011777922019764,3
56,56,2,fam,0.17222490690482675,1.758954058046924,3
57,57,0,fam,0.18728376415846218,1.6751303569067297,3
58,58,1,fam,0.1868499909350372,1.6774491715652977,3
59,59,2,fam,0.17691065494484648,1.7321104481726557,3
0,0,0,fam,0.07692307692307693,2.5649493574615367,6
1,1,1,fam,0.07615384615384616,2.5749996933150383,6
2,2,2,fam,0.07539230769230769,2.58505002916854,6
3,3,3,fam,0.0746383846153846,2.595100365022041,6
4,4,4,fam,0.07389200076923076,2.6051507008755426,6
5,5,5,fam,0.07315308076153845,2.615201036729044,6
6,6,0,fam,0.08193145045292306,2.501872351422041,6
7,7,1,fam,0.08120723495338385,2.5107509353725797,6
8,8,2,fam,0.08049026160883999,2.51961907567877,6
9,9,3,fam,0.0797804579977416,2.528476691762498,6
10,10,4,fam,0.07907775242275417,2.537323702647175,6
11,11,5,fam,0.07838207390351663,2.546160026959825,6
12,12,0,fam,0.08664673471205862,2.445915947176747,6
13,13,1,fam,0.08596490019535392,2.4538162033026376,6
14,14,2,fam,0.08528988402381624,2.4616994244384633,6
15,15,3,fam,0.08462161801399397,2.4695655129324137,6
16,16,4,fam,0.08396003466426986,2.4774143711633076,6
17,17,5,fam,0.08330506714804306,2.485245901550856,6
18,18,0,fam,0.09108608124081775,2.3959502718905696,6
19,19,1,fam,0.09044414757816385,2.4030227726265165,6
20,20,2,fam,0.08980863325213646,2.410074169629792,6
21,21,3,fam,0.0891794740693694,2.417104377205787,6
22,22,4,fam,0.08855660647842992,2.424113310213528,6
23,23,5,fam,0.0879399675633999,2.4311008840787576,6
24,24,0,fam,0.09526563787395671,2.3510861012965196,6
25,25,1,fam,0.09466127007333579,2.3574503373815396,6
26,26,2,fam,0.09406294595072104,2.3637910830458373,6
27,27,3,fam,0.0934706050693325,2.370108276401809,6
28,28,4,fam,0.09288418759675776,2.3764018565111122,6
29,29,5,fam,0.09230363429890882,2.38267176339575,6
30,30,0,fam,0.09920060747735432,2.3106111409464076,6
31,31,1,fam,0.09863160719013257,2.31636350900419,6
32,32,2,fam,0.09806829690578303,2.322091135836756,6
33,33,3,fam,0.09751061972427699,2.3277939866607205,6
34,34,4,fam,0.096958519314586,2.3334720278731784,6
35,35,5,fam,0.09641193990899194,2.3391252270583083,6
36,36,0,fam,0.1029053032474495,2.2739460995940752,6
37,37,1,fam,0.10236960077202673,2.2791654779112736,6
38,38,2,fam,0.10183925532135822,2.2843596370009007,6
39,39,3,fam,0.1013142133251964,2.2895285683379702,6
40,40,4,fam,0.10079442174899617,2.2946722646678763,6
41,41,5,fam,0.10027982808855797,2.299790720007854,6
42,42,0,fam,0.10639320077456395,2.240613606611144,6
