,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,1,2.1389054585486993
1,1,1,fam,0.0017543859649122807,6.345636360828596,1,2.1389054585486993
2,2,2,fam,0.0015789473684210526,6.450996876486422,1,2.1389054585486993
3,3,0,fam,0.08242105263157896,2.495914381597829,1,2.1389054585486993
4,4,1,fam,0.08227894736842106,2.4976400075652987,1,2.1389054585486993
5,5,2,fam,0.08215105263157896,2.499195621049864,1,2.1389054585486993
6,6,0,fam,0.1410849473684211,1.958393106406486,1,2.1389054585486993
7,7,1,fam,0.140981352631579,1.9591276481897475,1,2.1389054585486993
8,8,3,nov,0.0008391173684210527,7.08315997043338,1,2.1389054585486993
9,9,0,fam,0.18385092663157898,1.6936300310975494,1,2.1389054585486993
10,10,1,fam,0.1837754060684211,1.694040886128883,1,2.1389054585486993
11,11,2,fam,0.10270743756157896,2.2758707444013067,1,2.1389054585486993
12,12,0,fam,0.2150273255144211,1.5369901635145002,1,2.1389054585486993
13,13,1,fam,0.214972271023879,1.5372462311540336,1,2.1389054585486993
14,14,2,fam,0.15587372198239108,1.858709074005822,1,2.1389054585486993
0,0,0,fam,0.001949317738791423,6.240275845170769,3,1.5895490649021904
1,1,1,fam,0.0017543859649122807,6.345636360828596,3,1.5895490649021904
2,2,2,fam,0.0015789473684210526,6.450996876486422,3,1.5895490649021904
3,3,0,fam,0.08242105263157896,2.495914381597829,3,1.5895490649021904
4,4,1,fam,0.08227894736842106,2.4976400075652987,3,1.5895490649021904
5,5,2,fam,0.08215105263157896,2.499195621049864,3,1.5895490649021904
6,6,0,fam,0.1410849473684211,1.958393106406486,3,1.5895490649021904
7,7,1,fam,0.140981352631579,1.9591276481897475,3,1.5895490649021904
8,8,2,fam,0.14088811736842105,1.9597891974278276,3,1.5895490649021904
9,9,0,fam,0.18385092663157898,1.6936300310975494,3,1.5895490649021904
10,10,1,fam,0.1837754060684211,1.694040886128883,3,1.5895490649021904
11,11,2,fam,0.18370743756157895,1.6944108000380373,3,1.5895490649021904
12,12,0,fam,0.2150273255144211,1.5369901635145002,3,1.5895490649021904
13,13,1,fam,0.214972271023879,1.5372462311540336,3,1.5895490649021904
14,14,3,nov,0.00044594137339105277,7.715323064380337,3,1.5895490649021904
15,15,0,fam,0.23775492030001302,1.436514882502588,3,1.5895490649021904
16,16,1,fam,0.23771478557640785,1.4366837038731377,3,1.5895490649021904
17,17,2,fam,0.15667866432516311,1.8535582950793887,3,1.5895490649021904
18,18,0,fam,0.25432333689870956,1.3691488415993984,3,1.5895490649021904
19,19,1,fam,0.2542940786852013,1.3692638915864577,3,1.5895490649021904
20,20,2,fam,0.19521874629304392,1.6336345732770237,3,1.5895490649021904
0,0,0,fam,0.001949317738791423,6.240275845170769,8,1.2749106748297836
1,1,1,fam,0.0017543859649122807,6.345636360828596,8,1.2749106748297836
2,2,2,fam,0.0015789473684210526,6.450996876486422,8,1.2749106748297836
3,3,0,fam,0.08242105263157896,2.495914381597829,8,1.2749106748297836
4,4,1,fam,0.08227894736842106,2.4976400075652987,8,1.2749106748297836
5,5,2,fam,0.08215105263157896,2.499195621049864,8,1.2749106748297836
6,6,0,fam,0.1410849473684211,1.958393106406486,8,1.2749106748297836
7,7,1,fam,0.140981352631579,1.9591276481897475,8,1.2749106748297836
8,8,2,fam,0.14088811736842105,1.9597891974278276,8,1.2749106748297836
9,9,0,fam,0.18385092663157898,1.6936300310975494,8,1.2749106748297836
10,10,1,fam,0.1837754060684211,1.694040886128883,8,1.2749106748297836
11,11,2,fam,0.18370743756157895,1.6944108000380373,8,1.2749106748297836
12,12,0,fam,0.2150273255144211,1.5369901635145002,8,1.2749106748297836
13,13,1,fam,0.214972271023879,1.5372462311540336,8,1.2749106748297836
14,14,2,fam,0.21492272198239107,1.53747674810591,8,1.2749106748297836
15,15,0,fam,0.23775492030001302,1.436514882502588,8,1.2749106748297836
16,16,1,fam,0.23771478557640785,1.4366837038731377,8,1.2749106748297836
17,17,2,fam,0.23767866432516316,1.4368356674785332,8,1.2749106748297836
18,18,0,fam,0.25432333689870956,1.3691488415993984,8,1.2749106748297836
19,19,1,fam,0.2542940786852013,1.3692638915864577,8,1.2749106748297836
20,20,2,fam,0.25426774629304394,1.3693674478932334,8,1.2749106748297836
21,21,0,fam,0.2664017125991593,1.322749911661044,8,1.2749106748297836
22,22,1,fam,0.2663803833615118,1.3228299790575295,8,1.2749106748297836
23,23,2,fam,0.266361187047629,1.3229020451960003,8,1.2749106748297836
24,24,0,fam,0.27520684848478716,1.2902322877500754,8,1.2749106748297836
25,25,1,fam,0.27519129947054216,1.2902887887187175,8,1.2749106748297836
26,26,2,fam,0.27517730535772156,1.290339642320107,8,1.2749106748297836
27,27,0,fam,0.28162579254540987,1.2671760660467026,8,1.2749106748297836
28,28,1,fam,0.28161445731402523,1.2672163161225414,8,1.2749106748297836
29,29,3,nov,9.181537421532648e-05,9.295730799247732,8,1.2749106748297836
30,30,0,fam,0.28630520276560384,1.2506968946170445,8,1.2749106748297836
31,31,1,fam,0.28629693938192446,1.2507257571834642,8,1.2749106748297836
32,32,2,fam,0.20528950233661294,1.5833340895494858,8,1.2749106748297836
33,33,0,fam,0.2897164928161252,1.2388524451537792,8,1.2749106748297836
34,34,1,fam,0.289710468809423,1.2388732381340903,8,1.2749106748297836
35,35,2,fam,0.23065604720339083,1.4668276512279534,8,1.2749106748297836
0,0,0,fam,0.001949317738791423,6.240275845170769,18,1.2104279108420581
1,1,1,fam,0.0017543859649122807,6.345636360828596,18,1.2104279108420581
2,2,2,fam,0.0015789473684210526,6.450996876486422,18,1.2104279108420581
3,3,0,fam,0.08242105263157896,2.495914381597829,18,1.2104279108420581
4,4,1,fam,0.08227894736842106,2.4976400075652987,18,1.2104279108420581
5,5,2,fam,0.08215105263157896,2.499195621049864,18,1.2104279108420581
6,6,0,fam,0.1410849473684211,1.958393106406486,18,1.2104279108420581
7,7,1,fam,0.140981352631579,1.9591276481897475,18,1.2104279108420581
8,8,2,fam,0.14088811736842105,1.9597891974278276,18,1.2104279108420581
