,n_fam,nt_norm,steady
0,1,4.944254511884681,2.1389054585486993
1,3,6.125773999478147,1.5895490649021904
2,8,8.020820124417948,1.2749106748297836
3,18,11.24611835814046,1.2104279108420581
4,38,17.57050259263495,1.2076746158171483
