resampling_id,shift,coef
0,0.07025209173528725,0.001222221762075758
1,0.07026867212692825,0.0012149135810784009
2,0.07029920888751338,0.0012014538161790268
3,0.07032907292133818,0.0011882905707488803
4,0.07033364914810897,0.0011862734957454758
5,0.07023935907126003,0.0012278339704784383
6,0.07027154757733994,0.0012136461615558836
7,0.07028573993292023,0.001207390561229664
8,0.07031257314071632,0.0011955632206241066
9,0.07028213710217232,0.0012089785900156178
10,0.07016110858177321,0.001262324635878801
11,0.06981351364492912,0.0014155349319439853
12,0.07028403186353133,0.0012081434312775539
13,0.07024973029980623,0.001223262617942232
14,0.07019938085526092,0.0012454552694680643
15,0.07010154446683742,0.0012885788608885463
16,0.06871570316455766,0.0012286532911346738
17,0.0716339277134554,0.0012276929355788176
18,0.06957288935814696,0.0012277018106830067
19,0.07103268788061415,0.0012281844458710506
