resampling_id,train_rss,train_mse,train_nmse
0,0.00017838900469464839,9.388894983928863e-06,0.021673496360937367
1,0.00016831781275262445,8.85883225013813e-06,0.01964122727758951
2,0.00014812708080846928,7.796162147814172e-06,0.01692096198010376
3,0.00014352844558407045,7.5541287149510765e-06,0.01641225421763601
4,0.00016528550634926505,8.699237176277108e-06,0.018881288351255323
5,0.00018250485296384073,9.605518577044249e-06,0.025018255130160545
6,0.00017137928990016357,9.019962626324399e-06,0.020005077798002736
7,0.00017709411254696064,9.320742765629507e-06,0.02038856778527221
8,0.00017666503100207016,9.298159526424746e-06,0.020174952652770382
9,0.00018146358884545342,9.550715202392284e-06,0.020779597615562896
10,0.00018042997666314317,9.496314561218062e-06,0.02064962604581581
11,0.00015227652357542866,8.014553872390982e-06,0.01743330702157241
12,0.00017161878470088994,9.032567615836313e-06,0.01983285217990248
13,0.00018223262395790338,9.591190734626495e-06,0.021474853621529736
14,0.0001802757172776002,9.488195646189484e-06,0.02145524602331639
15,0.00016620552069982554,8.747658984201344e-06,0.020204849906949224
16,0.00018104247622694952,9.528551380365764e-06,0.025299674897946427
17,0.00018127711628723853,9.540900857223081e-06,0.023463364746144664
18,0.0001822240717471857,9.590740618272932e-06,0.025235446732577126
19,0.00018210660898996557,9.584558367892924e-06,0.024243782257195378
