exp_id,id_in_exp,yres,ypred,w
0,0,7.795612089493299e-05,0.006070723648286176,0.05
0,1,0.00026825744348041617,0.007521433411912502,0.05
0,2,0.0006477923202510192,0.00984823541969989,0.05
0,3,0.0007285482975726078,0.013808366155925138,0.05
0,4,0.0003142231311686289,0.02157365996127151,0.05
1,0,1.882002594433022e-13,-4.338205382912411e-07,0.05
1,1,0.0002098266108478721,0.00931460698331343,0.05
1,2,9.964325281095593e-05,0.019017853296461933,0.05
1,3,0.00010338518435989692,0.02833214947199277,0.05
1,4,1.7351048744134834e-05,0.038034540992383334,0.05
1,5,3.1909357778302294e-05,0.0473488368518043,0.05
1,6,0.0003884200964511786,0.06170837630174487,0.05
2,0,0.00020385359803254846,0.013022269156741033,0.05
2,1,5.014275820893489e-06,0.018960742127200735,0.05
2,2,4.0061807579279635e-05,0.025229439752401443,0.05
2,3,0.00028334429994603534,0.03163283398439001,0.05
3,0,2.0834940907499802e-05,0.07173546925659387,0.05
3,1,1.749513137915703e-05,0.07278271818069984,0.05
3,2,4.001030266072657e-06,0.07349974245006483,0.05
3,3,5.6742580215419725e-06,0.07408207011264194,0.05
