outer_resampling_id,train_mse
0,5.9318107579350605e-06
1,6.177295599087722e-06
2,6.354113877250366e-06
3,6.162355588147455e-06
4,6.233659268461013e-06
5,6.37988093457347e-06
6,6.136430825389838e-06
7,6.338578101781448e-06
8,6.265863907774456e-06
9,6.082954736756439e-06
10,6.112736529923775e-06
11,6.095057366684289e-06
12,6.291324897286677e-06
13,5.895021176201777e-06
14,5.606316958628384e-06
15,5.813375503482598e-06
16,3.936206254808306e-06
17,6.162021451153655e-06
18,6.220784424470812e-06
19,5.848217308926135e-06
