exp_id,id_in_exp,yres,ypred,w
0,0,0.00025947784138232203,0.031008315907701898,0.05
0,1,5.066760338031251e-05,0.031018117966170027,0.05
0,2,1.8334513667709565e-05,0.031018117975970195,0.05
0,3,9.56852159320375e-05,0.031018117975970195,0.05
0,4,6.858956985994805e-05,0.031018117975970195,0.05
1,0,0.0,0.0,0.05
1,1,5.210122711493443e-05,0.031018117975963988,0.05
1,2,4.072800164908978e-06,0.031018117975963988,0.05
1,3,5.59785586215932e-05,0.031018117975963988,0.05
1,4,0.00012503448559945973,0.031018117975963988,0.05
1,5,0.0001141026035754237,0.031018117975963988,0.05
1,6,0.00012060173278984536,0.031018117975963988,0.05
2,0,1.382440128333648e-05,0.031018117975984152,0.05
2,1,0.0004481257943590261,3.101810764093301e-05,0.05
2,2,0.00035720882751665684,3.101810331564364e-08,0.05
2,3,0.00021903999908157854,3.1027752567885065e-11,0.05
3,0,0.0007038847390049629,0.04976917379716639,0.05
3,1,0.00014777498943070386,0.0807562736655072,0.05
3,2,2.795512629183962e-05,0.08078726075504505,0.05
3,3,8.257887120638951e-05,0.0807872917421193,0.05
