outer_resampling_id,train_mse
0,5.9710656562706256e-06
1,6.519305987738357e-06
2,6.691108023782149e-06
3,6.482103252541053e-06
4,6.558062135446233e-06
5,6.726498404136774e-06
6,6.510424887887507e-06
7,6.695632783915457e-06
8,6.592759937780507e-06
9,6.398380456229231e-06
10,6.42970325972017e-06
11,6.411099151600007e-06
12,6.653883468288715e-06
13,6.301818180026358e-06
14,5.9094890556465035e-06
15,6.127218975918295e-06
16,4.35879366593849e-06
17,6.557812427559831e-06
18,6.552783983657851e-06
19,6.171156497644547e-06
