resampling_id,train_rss,train_mse,train_nmse
0,0.00024267879288968443,1.2772568046825497e-05,0.029484428951068856
1,0.0002273120942142537,1.196379443232914e-05,0.026525347688356186
2,0.00020075738547145963,1.0566178182708402e-05,0.02293306577195017
3,0.00019501344415157846,1.0263865481662024e-05,0.022299483619766094
4,0.0002222467624370835,1.1697198023004395e-05,0.025388222472696998
5,0.0002524906074932581,1.3288979341750425e-05,0.034612090219250796
6,0.0002413482255476988,1.270253818672099e-05,0.028172540750427147
7,0.000247048320591991,1.3002543189052157e-05,0.028442286184368785
8,0.00024658136862250015,1.2977966769605271e-05,0.02815932167671579
9,0.0002514219927291964,1.323273645943139e-05,0.02879061234187963
10,0.00025036761743403585,1.3177243022843991e-05,0.028653762360380565
11,0.00022040079754488142,1.160004197604639e-05,0.02523248286198291
12,0.00023085883462808953,1.2150464980425764e-05,0.026678834427031745
13,0.00024943465630119594,1.3128139805326103e-05,0.029394148072203342
14,0.0002523921280595517,1.3283796213660617e-05,0.030038073256019746
15,0.0002443017310347338,1.2857985843933359e-05,0.0296986513250631
16,0.00025143696638355836,1.3233524546503071e-05,0.03513691173145249
17,0.00025123189507264933,1.3222731319613123e-05,0.03251786938520321
18,0.00025212761725036393,1.3269874592124418e-05,0.034916095299200874
19,0.00025223353610746206,1.3275449268813792e-05,0.033579752878099514
