exp_id,id_in_exp,yres,ypred,w
0,0,0.0001863966806957298,0.0012472830287986341,0.05
0,1,0.0004782024041346458,0.0020321605060160137,0.05
0,2,0.000981444946539252,0.003971978253658402,0.05
0,3,0.001085614047120678,0.007851342256160455,0.05
0,4,0.0005612127714232346,0.015610070252885203,0.05
1,0,0.0,0.0,0.05
1,1,0.00020994637541019346,0.009310473596069697,0.05
1,2,9.982240707869377e-05,0.019008883591975632,0.05
1,3,0.00010364548806460444,0.028319357188045322,0.05
1,4,1.7491071327635004e-05,0.03801776718395126,0.05
1,5,3.167709427789099e-05,0.047328240780020965,0.05
1,6,0.0003873766984740696,0.061681887573961744,0.05
2,0,0.00040903163570546003,0.007075469456487748,0.05
2,1,5.702643768459731e-05,0.013648414889270113,0.05
2,2,1.7976385367209398e-06,0.02024076043226258,0.05
2,3,0.0001448498916314095,0.0268353600540827,0.05
3,0,1.501369565328942e-05,0.07242524895595996,0.05
3,1,1.793656938553918e-05,0.07283515872022987,0.05
3,2,5.1725843437061535e-06,0.07322566837428968,0.05
3,3,3.663104884553256e-06,0.07361392394952183,0.05
