resampling_id,train_rss,train_mse,train_nmse
0,0.00012475509541746095,6.566057653550577e-06,0.015157207201010015
1,0.00011655261065234623,6.134347929070854e-06,0.01360067765961056
2,0.00010548499461599008,5.551841821894215e-06,0.012049839729688136
3,0.00011057668346564299,5.819825445560157e-06,0.01264427153931791
4,0.00012820324866730617,6.74753940354243e-06,0.014645219409256815
5,0.00013117140428012817,6.903758120006745e-06,0.01798132819356793
6,0.00011733032014277663,6.17528000751456e-06,0.01369594998256889
7,0.00012690665476535894,6.679297619229418e-06,0.014610564382254877
8,0.00012671997492678063,6.6694723645674015e-06,0.014471282063047843
9,0.0001304115149393279,6.863763944175153e-06,0.014933567786886079
10,0.00012945103875570174,6.813212566089565e-06,0.014815251827795053
11,0.00010911389330241706,5.742836489600898e-06,0.012491853357276613
12,0.00012761438008476324,6.716546320250697e-06,0.01474755307620982
13,0.00013109210498998266,6.899584473156982e-06,0.015448297370993277
14,0.00012848784471480452,6.762518142884449e-06,0.015291789493294876
15,0.00011896588907322373,6.261362582801249e-06,0.014462142548877316
16,0.00012751938327246876,6.711546488024672e-06,0.017820121593651976
17,0.00013043801165707266,6.865158508266982e-06,0.016883072209855195
18,0.00013109233125943565,6.89959638207556e-06,0.018154426639837913
19,0.00012937684556493462,6.809307661312348e-06,0.017223889294275423
