resampling_id,shift,coef
0,0.04786237006013629,0.011005134000346159
1,0.04801833059785287,0.0109369230613291
2,0.048367020428082726,0.010784419991681424
3,0.0486313177073993,0.01066882686879416
4,0.04827639632994275,0.01082405536946486
5,0.04777763527540902,0.011042193626571347
6,0.04802322661409138,0.010934781738466516
7,0.048143107599137806,0.010882350561451936
8,0.04833757290638291,0.010797299166992553
9,0.048088138095796096,0.010906392036911936
10,0.0471927402801422,0.01129800344511682
11,0.04494264318278404,0.012282106463338549
12,0.04809532891424201,0.010903247058793242
13,0.0477206944332429,0.011067097287262963
14,0.04740159135587235,0.011206660287425434
15,0.04685516155184252,0.011445646960499864
16,0.04529468502920328,0.011074997752600743
17,0.048868577098928744,0.011037692208881698
18,0.04741893711120266,0.011040382213770539
19,0.04941657627727851,0.011063990703799651
