resampling_id,train_rss,train_mse,train_nmse
0,7.850761733493066e-05,4.131979859733193e-06,0.00953833764321422
1,9.11800056321945e-05,4.798947664852342e-06,0.010639914959124848
2,9.456038463834903e-05,4.976862349386791e-06,0.010801891622764008
3,9.089120726906984e-05,4.783747751003676e-06,0.010393267994908046
4,9.223411737287148e-05,4.8544272301511305e-06,0.010536307776803795
5,9.510784535422821e-05,5.005676071275169e-06,0.013037638732945733
6,9.108145818995784e-05,4.7937609573662015e-06,0.010631924418096803
7,9.452308844013792e-05,4.9748993915862065e-06,0.010882295115395171
8,9.284538698546126e-05,4.886599315024277e-06,0.010602841297086546
9,8.940625201404489e-05,4.70559221126552e-06,0.010238009470592538
10,8.996226007831848e-05,4.734855793595709e-06,0.01029588909342898
11,8.963207749332293e-05,4.71747776280647e-06,0.01026148672975489
12,9.373731356800874e-05,4.933542819368881e-06,0.010832603709294559
13,9.500965363183744e-05,5.000508085886181e-06,0.01119623018130537
14,8.998071638641211e-05,4.735827178232216e-06,0.01070892096050812
15,8.683262160237608e-05,4.570137979072425e-06,0.01055584723729798
16,6.732293007933015e-05,3.543312109438429e-06,0.00940800346792147
17,9.509570326161525e-05,5.0050370137692235e-06,0.01230858707992087
18,9.379848373077862e-05,4.936762301619928e-06,0.012989758252513217
19,7.922322284070595e-05,4.169643307405577e-06,0.010546956944155583
