outer_resampling_id,train_mse
0,6.5757601042098735e-06
1,6.97912290624071e-06
2,7.14303889149308e-06
3,6.931925785635485e-06
4,7.0084729690752856e-06
5,7.179701798633366e-06
6,6.9663398491645486e-06
7,7.14981807130554e-06
8,7.043480516668733e-06
9,6.847645049583763e-06
10,6.879168099203295e-06
11,6.860443974330722e-06
12,7.108647210015815e-06
13,6.4785225505885386e-06
14,6.262999864619061e-06
15,6.5612040227834465e-06
16,4.573887585000857e-06
17,6.883037003423395e-06
18,7.013453071471541e-06
19,6.706389202283671e-06
