outer_resampling_id,train_mse
0,2.73303098942948e-06
1,2.8155266871382022e-06
2,2.8887678259173937e-06
3,2.7684400971466757e-06
4,2.8236823384491505e-06
5,2.9003740287819893e-06
6,2.546614847884165e-06
7,2.8067009010875734e-06
8,2.846468593124888e-06
9,2.7070622303471203e-06
10,2.730975297672902e-06
11,2.716817746138081e-06
12,2.7444011565376884e-06
13,2.8990810360742413e-06
14,2.8530843856150364e-06
15,2.846644732603672e-06
16,1.7447507092363415e-06
17,2.8530012182049773e-06
18,2.8541759368606122e-06
19,2.4110056178966676e-06
