,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.015873015873015872,4.143134726391533,1,3.4366417597690924
1,1,1,fam,0.0031746031746031737,5.752572638825633,1,3.4366417597690924
2,2,2,fam,0.0006349206349206346,7.362010551259734,1,3.4366417597690924
3,3,0,fam,0.032126984126984115,3.4380589749663137,1,3.4366417597690924
4,4,1,fam,0.03202539682539682,3.441226040163015,1,3.4366417597690924
5,5,2,fam,0.032005079365079354,3.4418606586199796,1,3.4366417597690924
6,6,0,fam,0.03225701587301586,3.434019712950049,1,3.4366417597690924
7,7,1,fam,0.03225620317460316,3.434044907737249,1,3.4366417597690924
8,8,3,nov,4.063492063492056e-08,17.018638025864337,1,3.4366417597690924
9,9,0,fam,0.03225805612698411,3.4339874645486725,1,3.4366417597690924
10,10,1,fam,0.032258049625396815,3.4339876660979516,1,3.4366417597690924
11,11,2,fam,0.00025804832507936483,8.262363684073165,1,3.4366417597690924
12,12,0,fam,0.03225806444901586,3.4339872065656545,1,3.4366417597690924
13,13,1,fam,0.03225806439700316,3.4339872081780483,1,3.4366417597690924
14,14,2,fam,0.032002064386600616,3.441954866181956,1,3.4366417597690924
0,0,0,fam,0.015873015873015872,4.143134726391533,3,3.4339873737171716
1,1,1,fam,0.0031746031746031737,5.752572638825633,3,3.4339873737171716
2,2,2,fam,0.0006349206349206346,7.362010551259734,3,3.4339873737171716
3,3,0,fam,0.032126984126984115,3.4380589749663137,3,3.4339873737171716
4,4,1,fam,0.03202539682539682,3.441226040163015,3,3.4339873737171716
5,5,2,fam,0.032005079365079354,3.4418606586199796,3,3.4339873737171716
6,6,0,fam,0.03225701587301586,3.434019712950049,3,3.4339873737171716
7,7,1,fam,0.03225620317460316,3.434044907737249,3,3.4339873737171716
8,8,2,fam,0.03225604063492062,3.434049946770863,3,3.4339873737171716
9,9,0,fam,0.03225805612698411,3.4339874645486725,3,3.4339873737171716
10,10,1,fam,0.032258049625396815,3.4339876660979516,3,3.4339873737171716
11,11,2,fam,0.03225804832507935,3.4339877064078124,3,3.4339873737171716
12,12,0,fam,0.03225806444901586,3.4339872065656545,3,3.4339873737171716
