outer_resampling_id,train_mse
0,7.6075596842412296e-06
1,8.245432631816224e-06
2,8.35833111228413e-06
3,8.119332996993488e-06
4,8.203458130870751e-06
5,8.414334728650857e-06
6,8.240801326299177e-06
7,8.397378539728035e-06
8,8.242515427828512e-06
9,8.027997547272844e-06
10,8.062038137972523e-06
11,8.04180322184974e-06
12,8.364975799797423e-06
13,7.200620288200004e-06
14,7.3723256694936385e-06
15,7.77391903150571e-06
16,5.586855420236343e-06
17,7.876989639579995e-06
18,8.273286704091652e-06
19,8.057645648451128e-06
