outer_resampling_id,train_mse
0,3.850740305079872e-06
1,3.8483420333962805e-06
2,3.835914416552669e-06
3,3.7463767119148584e-06
4,3.796331425352433e-06
5,3.852325201649469e-06
6,3.4431082608995223e-06
7,3.730375788630761e-06
8,3.81545421080161e-06
9,3.692804558203208e-06
10,3.7144823802704896e-06
11,3.7016670699551884e-06
12,3.669814154114421e-06
13,3.7528831228235617e-06
14,3.5474164512468523e-06
15,3.5966770226486092e-06
16,1.9337751559578018e-06
17,3.7340109362166118e-06
18,3.7414451265524365e-06
19,3.284960587475897e-06
