outer_resampling_id,train_mse
0,5.009496503686796e-06
1,5.036347112918913e-06
2,5.16835106876025e-06
3,5.012732147474991e-06
4,5.074528698244838e-06
5,5.180468298823145e-06
6,4.876885415935702e-06
7,5.113150045920658e-06
8,5.1016450667576415e-06
9,4.942182957429223e-06
10,4.968809081055317e-06
11,4.9530238015021475e-06
12,5.0548990473470795e-06
13,4.908506714119493e-06
14,4.622162398545607e-06
15,4.732947314082239e-06
16,2.9526694332026777e-06
17,5.0229464508364e-06
18,5.040048972299079e-06
19,4.6031102333980515e-06
