outer_resampling_id,train_mse
0,6.121131632930461e-06
1,6.610395219847747e-06
2,6.782063148216734e-06
3,6.573642922251007e-06
4,6.649447876138421e-06
5,6.817090464197497e-06
6,6.5999820725105505e-06
7,6.785851787481603e-06
8,6.684061921366712e-06
9,6.49006012660057e-06
10,6.5213333362321975e-06
11,6.502759038611201e-06
12,6.7438914814793315e-06
13,6.3281676249676014e-06
14,5.971772226310217e-06
15,6.212105982430277e-06
16,4.382436913696528e-06
17,6.6194976032382574e-06
18,6.64381390500896e-06
19,6.282821803183113e-06
