,n_fam,nt_norm,steady
0,1,1.8591435859951195,4.431808079014406
1,3,2.5863524538900067,3.740988914519425
2,8,3.4070729251358096,3.0058394345869464
3,18,4.155789200253198,2.4090061759721717
4,38,4.873966003101428,1.9391122289388008
