,n_fam,nt_norm,steady
0,1,1.674568354324061,2.7442722534725372
1,3,2.3645611845863024,2.22040629408427
2,8,3.1572285273595995,1.7517431129601564
3,18,3.8880119530212944,1.4614737001011415
4,38,4.595470288473881,1.2920216682511232
