outer_resampling_id,train_mse
0,4.487754699768096e-06
1,4.9467905091189836e-06
2,5.151508665594177e-06
3,4.964957123649509e-06
4,5.03479781279672e-06
5,5.174572415342376e-06
6,4.923977323279225e-06
7,5.130374431391472e-06
8,5.066232843707766e-06
9,4.8869452318857085e-06
10,4.916228362110829e-06
11,4.898848049272262e-06
12,5.081697221799921e-06
13,5.103358540986787e-06
14,4.772852823466248e-06
15,4.753082041286224e-06
16,3.399791898863271e-06
17,5.124940978374401e-06
18,5.05832375123621e-06
19,4.480317918746541e-06
