outer_resampling_id,train_mse
0,7.305258249766105e-06
1,7.925877368593743e-06
2,8.051396556165546e-06
3,7.818472658581237e-06
4,7.900945160603688e-06
5,8.102842594956104e-06
6,7.921036681120939e-06
7,8.08343701850248e-06
8,7.939119835531658e-06
9,7.728676976890144e-06
10,7.762167948408284e-06
11,7.74226284352405e-06
12,8.049134504822052e-06
13,7.062604823269174e-06
14,7.075068598051373e-06
15,7.463215524344696e-06
16,5.340447373303411e-06
17,7.65569640170919e-06
18,7.948354833496327e-06
19,7.714065169600269e-06
