outer_resampling_id,train_mse
0,2.586836249926061e-06
1,3.290333184807392e-06
2,3.4912918364813866e-06
3,3.2962215870743834e-06
4,3.3682941760759052e-06
5,3.518639595143325e-06
6,3.2842672276746053e-06
7,3.480917247484298e-06
8,3.4009456046542658e-06
9,3.2161840659504467e-06
10,3.2461842636733528e-06
11,3.2283728608729493e-06
12,3.4353421381506496e-06
13,3.453939015250039e-06
14,3.5160473992145314e-06
15,3.5161373092007665e-06
16,2.8928403795882937e-06
17,3.5012058117803232e-06
18,3.509096492670046e-06
19,3.1004805955426913e-06
