,n_fam,nt_norm,steady
0,1,1.6782364584540916,1.8726978679107287
1,3,2.6802735362008843,1.502823884110894
2,8,4.502031355577277,1.2614737996018957
3,18,7.714429780712445,1.2098908442015157
4,38,14.038277911255559,1.2076736531279786
