exp_id,id_in_exp,yres,ypred,w
0,0,0.00018292167314957374,0.0013751460950746776,0.05
0,1,0.0004719499463259721,0.0021755910016872477,0.05
0,2,0.0009723337847609531,0.004117732847643146,0.05
0,3,0.0010758493550397119,0.007999857392997335,0.05
0,4,0.0005539383312597047,0.015764105471435665,0.05
1,0,2.8475667823634315e-36,-1.6874734908624288e-18,0.05
1,1,0.0002097544592014944,0.009317097694125864,0.05
1,2,9.955234626567732e-05,0.01902240779217364,0.05
1,3,0.00010323564876293785,0.028339505486299505,0.05
1,4,1.7265557528083293e-05,0.038044815584347275,0.05
1,5,3.2057261972950516e-05,0.047361913278473146,0.05
1,6,0.00038910608981671235,0.06172577222358386,0.05
2,0,0.00040306855917415145,0.007223432584872698,0.05
2,1,5.5152875665582454e-05,0.0137735017898351,0.05
2,2,2.1420513729819725e-06,0.02036357486073722,0.05
2,3,0.00014789410175053473,0.02696117189051017,0.05
3,0,1.5208028296253525e-05,0.07240025279072432,0.05
3,1,1.7960702114523074e-05,0.0728380068563563,0.05
3,2,5.126796109233715e-06,0.0732357570560486,0.05
3,3,3.7094116598223683e-06,0.07362598329687003,0.05
