,n_fam,nt_norm,steady
0,1,5.428418989367391,1.7936802166896844
1,3,8.588192592012948,1.6988603566400728
2,8,16.25483958638885,1.6945977187540298
3,18,31.579610297347756,1.694595720774849
4,38,62.229147723307634,1.6945957207744071
