outer_resampling_id,train_mse
0,2.8518151130257956e-06
1,3.4608739364399913e-06
2,3.580249300940295e-06
3,3.3504381909507957e-06
4,3.4319341147114467e-06
5,3.6297322351920676e-06
6,3.462665549977133e-06
7,3.6109901551319967e-06
8,3.4696372974412473e-06
9,3.261663999095868e-06
10,3.2947781657087617e-06
11,3.2750975282473943e-06
12,3.5766713990859477e-06
13,3.4420946444061304e-06
14,3.421309763714296e-06
15,3.281454995236253e-06
16,3.471337308306241e-06
17,3.5761000777612883e-06
18,3.6207097438247697e-06
19,3.564242767075355e-06
