outer_resampling_id,train_mse
0,8.459992691186834e-06
1,7.820874034999742e-06
2,6.993005394902169e-06
3,7.466405507929783e-06
4,8.804848898403766e-06
5,8.937317781924079e-06
6,7.575307829241698e-06
7,8.673472357493807e-06
8,8.81031199016501e-06
9,8.928204822288936e-06
10,8.606728685628353e-06
11,7.395492080138862e-06
12,8.533369984927147e-06
13,8.85413842373024e-06
14,8.912237177725075e-06
15,8.932964887033533e-06
16,8.68628424412641e-06
17,8.902128537539677e-06
18,8.932970160019401e-06
19,8.801946420892471e-06
