resampling_id,train_rss,train_mse,train_nmse
0,4.979980698302549e-05,2.6210424727908153e-06,0.006050462231511996
1,6.0742793958849656e-05,3.1969891557289292e-06,0.00708815663720033
2,6.309150756962081e-05,3.32060566155899e-06,0.007207115640342406
3,5.903901817943247e-05,3.107316746285919e-06,0.006751019779928699
4,6.048486808792622e-05,3.183414109890854e-06,0.006909451775175895
5,6.389374896955468e-05,3.3628288931344566e-06,0.008758726614570958
6,6.05299263862245e-05,3.1857855992749736e-06,0.007065648872563358
7,6.352738798651082e-05,3.343546736132148e-06,0.00731380867244134
8,6.115174253580004e-05,3.2185127650421075e-06,0.006983461884314353
9,5.7459562339377815e-05,3.024187491546201e-06,0.0065797584638067645
10,5.804915028764391e-05,3.0552184361917847e-06,0.006643537109995469
11,5.7698796694127217e-05,3.036778773375117e-06,0.006605619920432146
12,6.287386703419357e-05,3.3091508965365037e-06,0.007265918547560595
13,6.0795539765391024e-05,3.199765250810054e-06,0.007164333635481518
14,6.075746687994147e-05,3.1977614147337615e-06,0.007230959440063278
15,5.878745851558644e-05,3.0940767639782335e-06,0.007146524199178872
16,6.039568040597726e-05,3.178720021367224e-06,0.008439959016004913
17,6.301279048596202e-05,3.316462657155896e-06,0.008155977528359453
18,6.38029762550335e-05,3.3580513818438687e-06,0.00883580634120392
19,6.237496623370509e-05,3.282892959668689e-06,0.008303955073663393
