outer_resampling_id,train_mse
0,2.751507576283744e-06
1,3.356763135705362e-06
2,3.486558630172078e-06
3,3.262416013707223e-06
4,3.3423821148246388e-06
5,3.5320225511862015e-06
6,3.3449923918110885e-06
7,3.5107105109119376e-06
8,3.3792659900168306e-06
9,3.1750623537837024e-06
10,3.2076700345006555e-06
11,3.188293398373216e-06
12,3.4745842354213517e-06
13,3.3597047412870793e-06
14,3.357619319757132e-06
15,3.248481032535839e-06
16,3.3407836280492433e-06
17,3.4821276175266967e-06
18,3.5248063290599785e-06
19,3.44768404035765e-06
