outer_resampling_id,train_mse
0,7.041844551986054e-06
1,7.58232305811921e-06
2,7.723427588835184e-06
3,7.498388965859501e-06
4,7.578719155389371e-06
5,7.769232420314985e-06
6,7.576312778611804e-06
7,7.746334108440833e-06
8,7.615748745136624e-06
9,7.410587218663418e-06
10,7.443366686660963e-06
11,7.423888566014675e-06
12,7.709548260582067e-06
13,6.862200894601783e-06
14,6.773305430797908e-06
15,7.133558836873631e-06
16,5.058638235189463e-06
17,7.3842356746044605e-06
18,7.607886582176584e-06
19,7.3495550078390444e-06
