dN,tr_norm
0.0,-0.0011263473313569165
73.33333333333334,0.9200863331385892
146.66666666666669,1.2800339963308012
220.0,1.4224972918790677
293.33333333333337,1.4854529243121763
366.6666666666667,1.5129951307736116
476.6666666666667,1.5293241025777666
