subID,var_name,mle_ll,mle_var,opt_success,opt_it,opt_time,cvID,ll_per_mouse
-1,lambda_N,5191.17651231354,0.7,False,2,437.024086015,0,324.44853201959626
-1,beta_1,5191.17651231354,2.0,False,2,437.024086015,0,324.44853201959626
-1,epsilon,5191.17651231354,0.016484083183528175,False,2,437.024086015,0,324.44853201959626
-1,k_leak,5191.17651231354,0.8999999999999999,False,2,437.024086015,0,324.44853201959626
-1,alph_leak,5191.17651231354,0.8999999999999999,False,2,437.024086015,0,324.44853201959626
-1,eps_leak,5191.17651231354,0.001000000000000043,False,2,437.024086015,0,324.44853201959626
-1,lambda_N,5786.226417051845,0.7,False,2,520.067844207,1,361.6391510657403
-1,beta_1,5786.226417051845,2.0,False,2,520.067844207,1,361.6391510657403
-1,epsilon,5786.226417051845,0.016484083183528175,False,2,520.067844207,1,361.6391510657403
-1,k_leak,5786.226417051845,0.8999999999999999,False,2,520.067844207,1,361.6391510657403
-1,alph_leak,5786.226417051845,0.8999999999999999,False,2,520.067844207,1,361.6391510657403
-1,eps_leak,5786.226417051845,0.001000000000000043,False,2,520.067844207,1,361.6391510657403
-1,lambda_N,3236.718507052555,0.7,False,2,399.383236712,2,202.2949066907847
-1,beta_1,3236.718507052555,2.0,False,2,399.383236712,2,202.2949066907847
-1,epsilon,3236.718507052555,0.016484083183528175,False,2,399.383236712,2,202.2949066907847
-1,k_leak,3236.718507052555,0.8999999999999999,False,2,399.383236712,2,202.2949066907847
-1,alph_leak,3236.718507052555,0.8999999999999999,False,2,399.383236712,2,202.2949066907847
-1,eps_leak,3236.718507052555,0.001000000000000043,False,2,399.383236712,2,202.2949066907847
-1,lambda_N,4766.669383696638,0.7,False,2,591.345725656,3,297.91683648103987
-1,beta_1,4766.669383696638,2.0,False,2,591.345725656,3,297.91683648103987
-1,epsilon,4766.669383696638,0.016484083183528175,False,2,591.345725656,3,297.91683648103987
-1,k_leak,4766.669383696638,0.8999999999999999,False,2,591.345725656,3,297.91683648103987
-1,alph_leak,4766.669383696638,0.8999999999999999,False,2,591.345725656,3,297.91683648103987
-1,eps_leak,4766.669383696638,0.001000000000000043,False,2,591.345725656,3,297.91683648103987
-1,lambda_N,5793.382138087859,0.7,False,2,715.5858710389998,4,362.0863836304912
-1,beta_1,5793.382138087859,2.0,False,2,715.5858710389998,4,362.0863836304912
-1,epsilon,5793.382138087859,0.016484083183528175,False,2,715.5858710389998,4,362.0863836304912
-1,k_leak,5793.382138087859,0.8999999999999999,False,2,715.5858710389998,4,362.0863836304912
-1,alph_leak,5793.382138087859,0.8999999999999999,False,2,715.5858710389998,4,362.0863836304912
-1,eps_leak,5793.382138087859,0.001000000000000043,False,2,715.5858710389998,4,362.0863836304912
